Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,WAvgPoints
C,Mike Muscala (26963987),Mike Muscala,26963987,C/UTIL,3200,BOS@ATL 03/11/2023 07:30PM ET,BOS,13.04,B,13.04
PF,JT Thor (26964045),JT Thor,26964045,PF/F/UTIL,3200,UTA@CHA 03/11/2023 07:00PM ET,CHA,6.4,L,6.4
PG,Ayo Dosunmu (26964042),Ayo Dosunmu,26964042,PG/G/UTIL,3200,CHI@HOU 03/11/2023 08:00PM ET,CHI,18.8,L,18.8
SG/SF,Justin Holiday (26964034),Justin Holiday,26964034,SG/SF/F/G/UTIL,3200,DAL@MEM 03/11/2023 08:00PM ET,DAL,9.31,L,9.31
PG/SG,R.J. Hampton (26964020),R.J. Hampton,26964020,PG/SG/G/UTIL,3200,IND@DET 03/11/2023 07:00PM ET,DET,11.3,L,13.56
SG/SF,Josh Christopher (26964024),Josh Christopher,26964024,SG/SF/F/G/UTIL,3200,CHI@HOU 03/11/2023 08:00PM ET,HOU,9.1,L,9.1
SG/SF,Luke Kennard (26964029),Luke Kennard,26964029,SG/SF/F/G/UTIL,3200,DAL@MEM 03/11/2023 08:00PM ET,MEM,14.05,L,14.05
PG,Jose Alvarado (26964039),Jose Alvarado,26964039,PG/G/UTIL,3200,OKC@NOP 03/11/2023 08:30PM ET,NOP,19.02,O,19.02
SG,Damion Lee (26964048),Damion Lee,26964048,SG/G/UTIL,3200,SAC@PHX 03/11/2023 09:00PM ET,PHX,15.97,L,15.97
PG,Matthew Dellavedova (26964015),Matthew Dellavedova,26964015,PG/G/UTIL,3200,SAC@PHX 03/11/2023 09:00PM ET,SAC,4.27,L,4.27
C,Damian Jones (26964018),Damian Jones,26964018,C/UTIL,3200,UTA@CHA 03/11/2023 07:00PM ET,UTA,8.23,B,8.23
PF,Jalen Johnson (26964068),Jalen Johnson,26964068,PF/F/UTIL,3100,BOS@ATL 03/11/2023 07:30PM ET,ATL,13.4,B,13.4
SG/SF,Cody Martin (26964063),Cody Martin,26964063,SG/SF/F/G/UTIL,3100,UTA@CHA 03/11/2023 07:00PM ET,CHA,13.14,O,13.14
C,Andre Drummond (26964053),Andre Drummond,26964053,C/UTIL,3100,CHI@HOU 03/11/2023 08:00PM ET,CHI,16.94,B,16.94
PG/SG,Jaden Hardy (26964059),Jaden Hardy,26964059,PG/SG/G/UTIL,3100,DAL@MEM 03/11/2023 08:00PM ET,DAL,10.19,L,12.228
SF,Andre Iguodala (26964071),Andre Iguodala,26964071,SF/F/UTIL,3100,MIL@GSW 03/11/2023 08:30PM ET,GSW,8.17,B,8.17
C,Cody Zeller (26964051),Cody Zeller,26964051,C/UTIL,3100,MIA@ORL 03/11/2023 07:00PM ET,MIA,11.47,B,11.47
PF/C,Jeremiah Robinson-Earl (26964055),Jeremiah Robinson-Earl,26964055,PF/C/F/UTIL,3100,OKC@NOP 03/11/2023 08:30PM ET,OKC,16.71,B,16.71
C,Chimezie Metu (26964074),Chimezie Metu,26964074,C/UTIL,3100,SAC@PHX 03/11/2023 09:00PM ET,SAC,10.97,L,10.97
C,Bruno Fernando (26964076),Bruno Fernando,26964076,C/UTIL,3000,BOS@ATL 03/11/2023 07:30PM ET,ATL,11.96,B,11.96
SG/SF,AJ Griffin (26964205),AJ Griffin,26964205,SG/SF/F/G/UTIL,3000,BOS@ATL 03/11/2023 07:30PM ET,ATL,14.95,B,14.95
SG/SF,Trent Forrest (26964210),Trent Forrest,26964210,SG/SF/F/G/UTIL,3000,BOS@ATL 03/11/2023 07:30PM ET,ATL,7.99,B,7.99
PG,Vit Krejci (26964235),Vit Krejci,26964235,PG/G/UTIL,3000,BOS@ATL 03/11/2023 07:30PM ET,ATL,3.27,B,3.27
PG,Aaron Holiday (26964250),Aaron Holiday,26964250,PG/G/UTIL,3000,BOS@ATL 03/11/2023 07:30PM ET,ATL,8.99,B,8.99
SG,Garrison Mathews (26964331),Garrison Mathews,26964331,SG/G/UTIL,3000,BOS@ATL 03/11/2023 07:30PM ET,ATL,8.56,B,8.56
SF,Tyrese Martin (26964346),Tyrese Martin,26964346,SF/F/UTIL,3000,BOS@ATL 03/11/2023 07:30PM ET,ATL,1.88,B,1.88
SF,Donovan Williams (26964349),Donovan Williams,26964349,SF/F/UTIL,3000,BOS@ATL 03/11/2023 07:30PM ET,ATL,0,B,0
PF/C,Luke Kornet (26964148),Luke Kornet,26964148,PF/C/F/UTIL,3000,BOS@ATL 03/11/2023 07:30PM ET,BOS,9.84,B,9.84
PG/SG,Payton Pritchard (26964188),Payton Pritchard,26964188,PG/SG/G/UTIL,3000,BOS@ATL 03/11/2023 07:30PM ET,BOS,8.98,O,8.98
PG,JD Davison (26964271),JD Davison,26964271,PG/G/UTIL,3000,BOS@ATL 03/11/2023 07:30PM ET,BOS,2.89,B,2.89
PF,Mfiondu Kabengele (26964316),Mfiondu Kabengele,26964316,PF/F/UTIL,3000,BOS@ATL 03/11/2023 07:30PM ET,BOS,3.88,B,3.88
SF,Danilo Gallinari (26964358),Danilo Gallinari,26964358,SF/F/UTIL,3000,BOS@ATL 03/11/2023 07:30PM ET,BOS,0,O,0
SG/SF,Svi Mykhailiuk (26964200),Svi Mykhailiuk,26964200,SG/SF/F/G/UTIL,3000,UTA@CHA 03/11/2023 07:00PM ET,CHA,3.99,B,3.99
PG,James Bouknight (26964241),James Bouknight,26964241,PG/G/UTIL,3000,UTA@CHA 03/11/2023 07:00PM ET,CHA,9.59,B,9.59
PG,Theo Maledon (26964244),Theo Maledon,26964244,PG/G/UTIL,3000,UTA@CHA 03/11/2023 07:00PM ET,CHA,13.76,B,13.76
PG,LaMelo Ball (26964247),LaMelo Ball,26964247,PG/G/UTIL,3000,UTA@CHA 03/11/2023 07:00PM ET,CHA,48.3,B,48.3
SF/PF,Javonte Green (26964132),Javonte Green,26964132,SF/PF/F/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,CHI,13.62,O,13.62
PF/C,Derrick Jones Jr. (26964152),Derrick Jones Jr.,26964152,PF/C/F/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,CHI,10.85,B,10.85
PF/C,Terry Taylor (26964156),Terry Taylor,26964156,PF/C/F/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,CHI,5.37,B,5.37
PF/C,Marko Simonovic (26964160),Marko Simonovic,26964160,PF/C/F/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,CHI,0,B,0
PG,Carlik Jones (26964274),Carlik Jones,26964274,PG/G/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,CHI,4.62,B,4.62
PG,Lonzo Ball (26964277),Lonzo Ball,26964277,PG/G/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,CHI,0,B,0
PF,Justin Lewis (26964319),Justin Lewis,26964319,PF/F/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,CHI,0,B,0
SF,Dalen Terry (26964361),Dalen Terry,26964361,SF/F/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,CHI,3.99,B,3.99
C,JaVale McGee (26964094),JaVale McGee,26964094,C/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,DAL,8.7,B,8.7
PF/C,Markieff Morris (26964164),Markieff Morris,26964164,PF/C/F/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,DAL,8.1,B,8.1
PG/SG,Frank Ntilikina (26964192),Frank Ntilikina,26964192,PG/SG/G/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,DAL,6.18,B,6.18
PG,McKinley Wright IV (26964280),McKinley Wright IV,26964280,PG/G/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,DAL,8.05,B,8.05
PF,Davis Bertans (26964322),Davis Bertans,26964322,PF/F/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,DAL,7.13,B,7.13
SG,AJ Lawson (26964340),AJ Lawson,26964340,SG/G/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,DAL,4.08,B,4.08
SF,Theo Pinson (26964364),Theo Pinson,26964364,SF/F/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,DAL,4.84,B,4.84
SF/PF,Jared Rhoden (26964124),Jared Rhoden,26964124,SF/PF/F/UTIL,3000,IND@DET 03/11/2023 07:00PM ET,DET,4.5,B,4.5
PG,Cade Cunningham (26964259),Cade Cunningham,26964259,PG/G/UTIL,3000,IND@DET 03/11/2023 07:00PM ET,DET,38.92,B,38.92
SF,Buddy Boeheim (26964352),Buddy Boeheim,26964352,SF/F/UTIL,3000,IND@DET 03/11/2023 07:00PM ET,DET,2.38,B,2.38
C,JaMychal Green (26964088),JaMychal Green,26964088,C/UTIL,3000,MIL@GSW 03/11/2023 08:30PM ET,GSW,13.7,B,13.7
PG,Lester Quinones (26964262),Lester Quinones,26964262,PG/G/UTIL,3000,MIL@GSW 03/11/2023 08:30PM ET,GSW,0,B,0
PG,Gary Payton II (26964265),Gary Payton II,26964265,PG/G/UTIL,3000,MIL@GSW 03/11/2023 08:30PM ET,GSW,11.68,O,11.68
PG,Ryan Rollins (26964268),Ryan Rollins,26964268,PG/G/UTIL,3000,MIL@GSW 03/11/2023 08:30PM ET,GSW,3.71,B,3.71
PF,Anthony Lamb (26964304),Anthony Lamb,26964304,PF/F/UTIL,3000,MIL@GSW 03/11/2023 08:30PM ET,GSW,15.66,B,15.66
PF,Patrick Baldwin Jr. (26964307),Patrick Baldwin Jr.,26964307,PF/F/UTIL,3000,MIL@GSW 03/11/2023 08:30PM ET,GSW,8.5,B,8.5
SG,Moses Moody (26964337),Moses Moody,26964337,SG/G/UTIL,3000,MIL@GSW 03/11/2023 08:30PM ET,GSW,8.76,B,8.76
C,Boban Marjanovic (26964078),Boban Marjanovic,26964078,C/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,HOU,6.03,B,6.03
C,Usman Garuba (26964080),Usman Garuba,26964080,C/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,HOU,12.18,B,12.18
PF/C,Frank Kaminsky III (26964140),Frank Kaminsky III,26964140,PF/C/F/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,HOU,6.18,B,6.18
PG,TyTy Washington Jr. (26964238),TyTy Washington Jr.,26964238,PG/G/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,HOU,10.01,B,10.01
PG,Trevor Hudgins (26964253),Trevor Hudgins,26964253,PG/G/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,HOU,2.8,B,2.8
PF,Darius Days (26964298),Darius Days,26964298,PF/F/UTIL,3000,CHI@HOU 03/11/2023 08:00PM ET,HOU,6.88,B,6.88
C,Daniel Theis (26964096),Daniel Theis,26964096,C/UTIL,3000,IND@DET 03/11/2023 07:00PM ET,IND,15.07,B,15.07
C,Isaiah Jackson (26964098),Isaiah Jackson,26964098,C/UTIL,3000,IND@DET 03/11/2023 07:00PM ET,IND,16.13,B,16.13
PF/C,James Johnson (26964168),James Johnson,26964168,PF/C/F/UTIL,3000,IND@DET 03/11/2023 07:00PM ET,IND,6.12,B,6.12
PG/SG,George Hill (26964196),George Hill,26964196,PG/SG/G/UTIL,3000,IND@DET 03/11/2023 07:00PM ET,IND,12.14,B,12.14
PG,Trevelin Queen (26964283),Trevelin Queen,26964283,PG/G/UTIL,3000,IND@DET 03/11/2023 07:00PM ET,IND,8.96,B,8.96
PF,Oshae Brissett (26964325),Oshae Brissett,26964325,PF/F/UTIL,3000,IND@DET 03/11/2023 07:00PM ET,IND,12.28,B,12.28
SF,Kendall Brown (26964367),Kendall Brown,26964367,SF/F/UTIL,3000,IND@DET 03/11/2023 07:00PM ET,IND,4.67,B,4.67
C,Kenneth Lofton Jr. (26964082),Kenneth Lofton Jr.,26964082,C/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,MEM,3.48,B,3.48
C,Brandon Clarke (26964084),Brandon Clarke,26964084,C/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,MEM,21.03,B,21.03
SF/PF,David Roddy (26964120),David Roddy,26964120,SF/PF/F/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,MEM,11.57,B,11.57
SG/SF,Ziaire Williams (26964215),Ziaire Williams,26964215,SG/SF/F/G/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,MEM,9.77,B,9.77
PG,Kennedy Chandler (26964256),Kennedy Chandler,26964256,PG/G/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,MEM,7.02,B,7.02
PF,Jake LaRavia (26964301),Jake LaRavia,26964301,PF/F/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,MEM,7.48,B,7.48
SG,Vince Williams Jr. (26964334),Vince Williams Jr.,26964334,SG/G/UTIL,3000,DAL@MEM 03/11/2023 08:00PM ET,MEM,3.07,O,3.07
C,Udonis Haslem (26964100),Udonis Haslem,26964100,C/UTIL,3000,MIA@ORL 03/11/2023 07:00PM ET,MIA,2.83,B,2.83
C,Orlando Robinson (26964102),Orlando Robinson,26964102,C/UTIL,3000,MIA@ORL 03/11/2023 07:00PM ET,MIA,11.47,B,11.47
C,Omer Yurtseven (26964104),Omer Yurtseven,26964104,C/UTIL,3000,MIA@ORL 03/11/2023 07:00PM ET,MIA,0,B,0
C,Nikola Jovic (26964106),Nikola Jovic,26964106,C/UTIL,3000,MIA@ORL 03/11/2023 07:00PM ET,MIA,10.18,B,10.18
SF/PF,Haywood Highsmith (26964136),Haywood Highsmith,26964136,SF/PF/F/UTIL,3000,MIA@ORL 03/11/2023 07:00PM ET,MIA,12.42,B,12.42
PF,Duncan Robinson (26964295),Duncan Robinson,26964295,PF/F/UTIL,3000,MIA@ORL 03/11/2023 07:00PM ET,MIA,11.92,O,11.92
SG,Jamal Cain (26964343),Jamal Cain,26964343,SG/G/UTIL,3000,MIA@ORL 03/11/2023 07:00PM ET,MIA,10.23,B,10.23
C,Meyers Leonard (26964108),Meyers Leonard,26964108,C/UTIL,3000,MIL@GSW 03/11/2023 08:30PM ET,MIL,5.9,B,5.9
SG/SF,Wesley Matthews (26964230),Wesley Matthews,26964230,SG/SF/F/G/UTIL,3000,MIL@GSW 03/11/2023 08:30PM ET,MIL,8.38,O,8.38
PG,AJ Green (26964286),AJ Green,26964286,PG/G/UTIL,3000,MIL@GSW 03/11/2023 08:30PM ET,MIL,7.96,B,7.96
PG,Lindell Wigginton (26964289),Lindell Wigginton,26964289,PG/G/UTIL,3000,MIL@GSW 03/11/2023 08:30PM ET,MIL,0,B,0
PF,Thanasis Antetokounmpo (26964328),Thanasis Antetokounmpo,26964328,PF/F/UTIL,3000,MIL@GSW 03/11/2023 08:30PM ET,MIL,2.25,B,2.25
SF,Marjon Beauchamp (26964370),Marjon Beauchamp,26964370,SF/F/UTIL,3000,MIL@GSW 03/11/2023 08:30PM ET,MIL,10.18,B,10.18
PG/SG,Garrett Temple (26964172),Garrett Temple,26964172,PG/SG/G/UTIL,3000,OKC@NOP 03/11/2023 08:30PM ET,NOP,5,B,5
PG/SG,Kira Lewis Jr. (26964180),Kira Lewis Jr.,26964180,PG/SG/G/UTIL,3000,OKC@NOP 03/11/2023 08:30PM ET,NOP,10.14,B,10.14
PG/SG,Dyson Daniels (26964184),Dyson Daniels,26964184,PG/SG/G/UTIL,3000,OKC@NOP 03/11/2023 08:30PM ET,NOP,13.83,B,13.83
PF,E.J. Liddell (26964310),E.J. Liddell,26964310,PF/F/UTIL,3000,OKC@NOP 03/11/2023 08:30PM ET,NOP,0,O,0
SF,Dereon Seabron (26964355),Dereon Seabron,26964355,SF/F/UTIL,3000,OKC@NOP 03/11/2023 08:30PM ET,NOP,1.05,B,1.05
C,Olivier Sarr (26964110),Olivier Sarr,26964110,C/UTIL,3000,OKC@NOP 03/11/2023 08:30PM ET,OKC,7.62,B,7.62
C,Kenrich Williams (26964112),Kenrich Williams,26964112,C/UTIL,3000,OKC@NOP 03/11/2023 08:30PM ET,OKC,19.55,B,19.55
C,Chet Holmgren (26964114),Chet Holmgren,26964114,C/UTIL,3000,OKC@NOP 03/11/2023 08:30PM ET,OKC,0,B,0
PG,Jared Butler (26964292),Jared Butler,26964292,PG/G/UTIL,3000,OKC@NOP 03/11/2023 08:30PM ET,OKC,8.88,B,8.88
C,Jonathan Isaac (26964086),Jonathan Isaac,26964086,C/UTIL,3000,MIA@ORL 03/11/2023 07:00PM ET,ORL,14.18,B,14.18
SF/PF,Caleb Houstan (26964116),Caleb Houstan,26964116,SF/PF/F/UTIL,3000,MIA@ORL 03/11/2023 07:00PM ET,ORL,8.32,B,8.32
SF/PF,Chuma Okeke (26964128),Chuma Okeke,26964128,SF/PF/F/UTIL,3000,MIA@ORL 03/11/2023 07:00PM ET,ORL,13.69,B,13.69
PF/C,Admiral Schofield (26964144),Admiral Schofield,26964144,PF/C/F/UTIL,3000,MIA@ORL 03/11/2023 07:00PM ET,ORL,8.27,B,8.27
PG/SG,Michael Carter-Williams (26964176),Michael Carter-Williams,26964176,PG/SG/G/UTIL,3000,MIA@ORL 03/11/2023 07:00PM ET,ORL,0,B,0
SG/SF,Kevon Harris (26964220),Kevon Harris,26964220,SG/SF/F/G/UTIL,3000,MIA@ORL 03/11/2023 07:00PM ET,ORL,7.81,B,7.81
C,Bismack Biyombo (26964373),Bismack Biyombo,26964373,C/UTIL,3000,SAC@PHX 03/11/2023 09:00PM ET,PHX,12.8,O,12.8
PF/C,Darius Bazley (26964375),Darius Bazley,26964375,PF/C/F/UTIL,3000,SAC@PHX 03/11/2023 09:00PM ET,PHX,13.42,O,13.42
SF/PF,T.J. Warren (26964379),T.J. Warren,26964379,SF/PF/F/UTIL,3000,SAC@PHX 03/11/2023 09:00PM ET,PHX,14.68,O,14.68
PF,Ish Wainright (26964383),Ish Wainright,26964383,PF/F/UTIL,3000,SAC@PHX 03/11/2023 09:00PM ET,PHX,10.87,O,10.87
PG,Saben Lee (26964386),Saben Lee,26964386,PG/G/UTIL,3000,SAC@PHX 03/11/2023 09:00PM ET,PHX,12.26,O,12.26
SG/SF,PJ Dozier (26964389),PJ Dozier,26964389,SG/SF/F/G/UTIL,3000,SAC@PHX 03/11/2023 09:00PM ET,SAC,1.91,B,1.91
C,Alex Len (26964394),Alex Len,26964394,C/UTIL,3000,SAC@PHX 03/11/2023 09:00PM ET,SAC,2.27,B,2.27
SG/SF,Terence Davis (26964396),Terence Davis,26964396,SG/SF/F/G/UTIL,3000,SAC@PHX 03/11/2023 09:00PM ET,SAC,13.39,B,13.39
PG,Keon Ellis (26964401),Keon Ellis,26964401,PG/G/UTIL,3000,SAC@PHX 03/11/2023 09:00PM ET,SAC,4.02,B,4.02
PF,Kessler Edwards (26964404),Kessler Edwards,26964404,PF/F/UTIL,3000,SAC@PHX 03/11/2023 09:00PM ET,SAC,3.26,B,3.26
C,Neemias Queta (26964407),Neemias Queta,26964407,C/UTIL,3000,SAC@PHX 03/11/2023 09:00PM ET,SAC,6.56,B,6.56
C,Richaun Holmes (26964409),Richaun Holmes,26964409,C/UTIL,3000,SAC@PHX 03/11/2023 09:00PM ET,SAC,6.62,B,6.62
C,Udoka Azubuike (26964090),Udoka Azubuike,26964090,C/UTIL,3000,UTA@CHA 03/11/2023 07:00PM ET,UTA,5.62,B,5.62
C,Micah Potter (26964092),Micah Potter,26964092,C/UTIL,3000,UTA@CHA 03/11/2023 07:00PM ET,UTA,3.58,B,3.58
SG/SF,Johnny Juzang (26964225),Johnny Juzang,26964225,SG/SF/F/G/UTIL,3000,UTA@CHA 03/11/2023 07:00PM ET,UTA,8.85,B,8.85
PF,Juan Toscano-Anderson (26964313),Juan Toscano-Anderson,26964313,PF/F/UTIL,3000,UTA@CHA 03/11/2023 07:00PM ET,UTA,7.48,B,7.48
