Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,WAvgPoints
PG,Raul Neto (27203557),Raul Neto,27203557,PG/G/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,CLE,7.03,O,7.03
C,Robin Lopez (27203560),Robin Lopez,27203560,C/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,CLE,5.1,B,5.1
PF/C,Dean Wade (27203562),Dean Wade,27203562,PF/C/F/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,CLE,12.4,O,12.4
SF,Dylan Windler (27203566),Dylan Windler,27203566,SF/F/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,CLE,4.25,B,4.25
SG/SF,Danny Green (27203569),Danny Green,27203569,SG/SF/F/G/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,CLE,5.31,B,5.31
SG,Sam Merrill (27203574),Sam Merrill,27203574,SG/G/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,CLE,1,B,1
PF/C,Isaiah Mobley (27203577),Isaiah Mobley,27203577,PF/C/F/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,CLE,3.39,B,3.39
PF/C,Mamadi Diakite (27203581),Mamadi Diakite,27203581,PF/C/F/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,CLE,4.14,B,4.14
PG,Lester Quinones (27203539),Lester Quinones,27203539,PG/G/UTIL,3000,MIN@GSW 03/26/2023 08:30PM ET,GSW,0,B,0
SG,Moses Moody (27203542),Moses Moody,27203542,SG/G/UTIL,3000,MIN@GSW 03/26/2023 08:30PM ET,GSW,8.6,B,8.6
PF,Patrick Baldwin Jr. (27203545),Patrick Baldwin Jr.,27203545,PF/F/UTIL,3000,MIN@GSW 03/26/2023 08:30PM ET,GSW,7.65,B,7.65
PF,Andre Iguodala (27203548),Andre Iguodala,27203548,PF/F/UTIL,3000,MIN@GSW 03/26/2023 08:30PM ET,GSW,9.59,B,9.59
PG,Gary Payton II (27203551),Gary Payton II,27203551,PG/G/UTIL,3000,MIN@GSW 03/26/2023 08:30PM ET,GSW,11.68,B,11.68
PG,Ryan Rollins (27203554),Ryan Rollins,27203554,PG/G/UTIL,3000,MIN@GSW 03/26/2023 08:30PM ET,GSW,3.71,B,3.71
C,Boban Marjanovic (27203508),Boban Marjanovic,27203508,C/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,HOU,6.05,B,6.05
PF,Darius Days (27203510),Darius Days,27203510,PF/F/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,HOU,6.88,B,6.88
PG,D.J. Augustin (27203701),D.J. Augustin,27203701,PG/G/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,HOU,0,B,0
PG,Trevor Hudgins (27203704),Trevor Hudgins,27203704,PG/G/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,HOU,2.8,B,2.8
PG,TyTy Washington Jr. (27203707),TyTy Washington Jr.,27203707,PG/G/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,HOU,9.72,B,9.72
PF/C,Frank Kaminsky III (27203710),Frank Kaminsky III,27203710,PF/C/F/UTIL,3000,HOU@CLE 03/26/2023 06:00PM ET,HOU,6.18,B,6.18
PG,Kennedy Chandler (27203644),Kennedy Chandler,27203644,PG/G/UTIL,3000,MEM@ATL 03/26/2023 06:00PM ET,MEM,6.79,B,6.79
SF/PF,Jake LaRavia (27203647),Jake LaRavia,27203647,SF/PF/F/UTIL,3000,MEM@ATL 03/26/2023 06:00PM ET,MEM,7.26,B,7.26
C,Brandon Clarke (27203651),Brandon Clarke,27203651,C/UTIL,3000,MEM@ATL 03/26/2023 06:00PM ET,MEM,21.03,B,21.03
SG/SF,Ziaire Williams (27203653),Ziaire Williams,27203653,SG/SF/F/G/UTIL,3000,MEM@ATL 03/26/2023 06:00PM ET,MEM,9.72,O,9.72
SG,Vince Williams Jr. (27203658),Vince Williams Jr.,27203658,SG/G/UTIL,3000,MEM@ATL 03/26/2023 06:00PM ET,MEM,3.07,O,3.07
PG/SG,Austin Rivers (27203680),Austin Rivers,27203680,PG/SG/G/UTIL,3000,MIN@GSW 03/26/2023 08:30PM ET,MIN,10.49,B,10.49
SF,Josh Minott (27203684),Josh Minott,27203684,SF/F/UTIL,3000,MIN@GSW 03/26/2023 08:30PM ET,MIN,7.45,B,7.45
SG/SF,Wendell Moore Jr. (27203687),Wendell Moore Jr.,27203687,SG/SF/F/G/UTIL,3000,MIN@GSW 03/26/2023 08:30PM ET,MIN,4.12,B,4.12
C,Nathan Knight (27203692),Nathan Knight,27203692,C/UTIL,3000,MIN@GSW 03/26/2023 08:30PM ET,MIN,6.82,B,6.82
SG/SF,Matt Ryan (27203694),Matt Ryan,27203694,SG/SF/F/G/UTIL,3000,MIN@GSW 03/26/2023 08:30PM ET,MIN,6.11,O,6.11
C,Luka Garza (27203699),Luka Garza,27203699,C/UTIL,3000,MIN@GSW 03/26/2023 08:30PM ET,MIN,11.14,B,11.14
PG/SG,Tre Mann (27203502),Tre Mann,27203502,PG/SG/G/UTIL,3000,OKC@POR 03/26/2023 07:00PM ET,OKC,14.89,B,14.89
C,Olivier Sarr (27203506),Olivier Sarr,27203506,C/UTIL,3000,OKC@POR 03/26/2023 07:00PM ET,OKC,9,B,9
PF/C,Dario Saric (27203661),Dario Saric,27203661,PF/C/F/UTIL,3000,OKC@POR 03/26/2023 07:00PM ET,OKC,13.63,B,13.63
PG,Jared Butler (27203665),Jared Butler,27203665,PG/G/UTIL,3000,OKC@POR 03/26/2023 07:00PM ET,OKC,8.88,B,8.88
PF,Ousmane Dieng (27203668),Ousmane Dieng,27203668,PF/F/UTIL,3000,OKC@POR 03/26/2023 07:00PM ET,OKC,11.61,B,11.61
SG/SF,Lindy Waters III (27203671),Lindy Waters III,27203671,SG/SF/F/G/UTIL,3000,OKC@POR 03/26/2023 07:00PM ET,OKC,9.99,B,9.99
C,Kenrich Williams (27203676),Kenrich Williams,27203676,C/UTIL,3000,OKC@POR 03/26/2023 07:00PM ET,OKC,19.55,B,19.55
C,Chet Holmgren (27203678),Chet Holmgren,27203678,C/UTIL,3000,OKC@POR 03/26/2023 07:00PM ET,OKC,0,B,0
SG/SF,Kevon Harris (27203497),Kevon Harris,27203497,SG/SF/F/G/UTIL,3000,BKN@ORL 03/26/2023 06:00PM ET,ORL,7.48,B,7.48
SF/PF,Chuma Okeke (27203622),Chuma Okeke,27203622,SF/PF/F/UTIL,3000,BKN@ORL 03/26/2023 06:00PM ET,ORL,13.04,B,13.04
PG,Michael Carter-Williams (27203626),Michael Carter-Williams,27203626,PG/G/UTIL,3000,BKN@ORL 03/26/2023 06:00PM ET,ORL,0,B,0
PF/C,Bol Bol (27203629),Bol Bol,27203629,PF/C/F/UTIL,3000,BKN@ORL 03/26/2023 06:00PM ET,ORL,20.43,B,20.43
C,Goga Bitadze (27203633),Goga Bitadze,27203633,C/UTIL,3000,BKN@ORL 03/26/2023 06:00PM ET,ORL,10.34,B,10.34
PF/C,Admiral Schofield (27203635),Admiral Schofield,27203635,PF/C/F/UTIL,3000,BKN@ORL 03/26/2023 06:00PM ET,ORL,8.27,B,8.27
SG,Jay Scrubb (27203639),Jay Scrubb,27203639,SG/G/UTIL,3000,BKN@ORL 03/26/2023 06:00PM ET,ORL,0,B,0
C,Jonathan Isaac (27203642),Jonathan Isaac,27203642,C/UTIL,3000,BKN@ORL 03/26/2023 06:00PM ET,ORL,14.18,B,14.18
C,John Butler (27203532),John Butler,27203532,C/UTIL,3000,OKC@POR 03/26/2023 07:00PM ET,POR,1.57,B,1.57
C,Ibou Badji (27203534),Ibou Badji,27203534,C/UTIL,3000,OKC@POR 03/26/2023 07:00PM ET,POR,0,O,0
SF,Justise Winslow (27203536),Justise Winslow,27203536,SF/F/UTIL,3000,OKC@POR 03/26/2023 07:00PM ET,POR,20.46,O,20.46
C,Charles Bassey (27203495),Charles Bassey,27203495,C/UTIL,3000,SAS@BOS 03/26/2023 06:00PM ET,SAS,16.89,B,16.89
C,Khem Birch (27203732),Khem Birch,27203732,C/UTIL,3000,SAS@BOS 03/26/2023 06:00PM ET,SAS,5.06,O,5.06
PF,Thaddeus Young (27203585),Thaddeus Young,27203585,PF/F/UTIL,3000,WAS@TOR 03/26/2023 06:00PM ET,TOR,12.22,B,12.22
PF,Ron Harper Jr. (27203588),Ron Harper Jr.,27203588,PF/F/UTIL,3000,WAS@TOR 03/26/2023 06:00PM ET,TOR,3.38,B,3.38
PF,Otto Porter Jr. (27203591),Otto Porter Jr.,27203591,PF/F/UTIL,3000,WAS@TOR 03/26/2023 06:00PM ET,TOR,12.84,B,12.84
C,Precious Achiuwa (27203594),Precious Achiuwa,27203594,C/UTIL,3000,WAS@TOR 03/26/2023 06:00PM ET,TOR,20.15,B,20.15
PG/SF,Joe Wieskamp (27203596),Joe Wieskamp,27203596,PG/SF/F/G/UTIL,3000,WAS@TOR 03/26/2023 06:00PM ET,TOR,2.8,O,2.8
PG/SG,Dalano Banton (27203601),Dalano Banton,27203601,PG/SG/G/UTIL,3000,WAS@TOR 03/26/2023 06:00PM ET,TOR,9.52,O,9.52
PG,Kendrick Nunn (27203714),Kendrick Nunn,27203714,PG/G/UTIL,3000,WAS@TOR 03/26/2023 06:00PM ET,WAS,10.84,B,10.84
C,Taj Gibson (27203717),Taj Gibson,27203717,C/UTIL,3000,WAS@TOR 03/26/2023 06:00PM ET,WAS,7.83,B,7.83
SF/PF,Xavier Cooks (27203719),Xavier Cooks,27203719,SF/PF/F/UTIL,3000,WAS@TOR 03/26/2023 06:00PM ET,WAS,1.62,B,1.62
PG,Quenton Jackson (27203723),Quenton Jackson,27203723,PG/G/UTIL,3000,WAS@TOR 03/26/2023 06:00PM ET,WAS,3.06,B,3.06
PF/C,Isaiah Todd (27203726),Isaiah Todd,27203726,PF/C/F/UTIL,3000,WAS@TOR 03/26/2023 06:00PM ET,WAS,0.5,B,0.5
C,Jay Huff (27203730),Jay Huff,27203730,C/UTIL,3000,WAS@TOR 03/26/2023 06:00PM ET,WAS,4.17,B,4.17
