Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Derrick Jones Jr. (27230206),Derrick Jones Jr.,27230206,PF/C/F/UTIL,3700,LAL@CHI 03/29/2023 08:00PM ET,CHI,10.90
SG/SF,Lonnie Walker IV (27230214),Lonnie Walker IV,27230214,SG/SF/F/G/UTIL,3700,LAL@CHI 03/29/2023 08:00PM ET,LAL,18.64
PG/SG,Gabe Vincent (27230198),Gabe Vincent,27230198,PG/SG/G/UTIL,3700,MIA@NYK 03/29/2023 07:30PM ET,MIA,17.64
PG/SG,R.J. Hampton (27230194),R.J. Hampton,27230194,PG/SG/G/UTIL,3700,DET@OKC 03/29/2023 08:00PM ET,DET,11.48
SF/PF,David Roddy (27230210),David Roddy,27230210,SF/PF/F/UTIL,3700,LAC@MEM 03/29/2023 08:00PM ET,MEM,12.27
SF/PF,Jae Crowder (27230202),Jae Crowder,27230202,SF/PF/F/UTIL,3700,MIL@IND 03/29/2023 07:00PM ET,MIL,14.60
C,Andre Drummond (27230225),Andre Drummond,27230225,C/UTIL,3600,LAL@CHI 03/29/2023 08:00PM ET,CHI,16.95
SG/SF,John Konchar (27230232),John Konchar,27230232,SG/SF/F/G/UTIL,3600,LAC@MEM 03/29/2023 08:00PM ET,MEM,15.20
SF,Doug McDermott (27230219),Doug McDermott,27230219,SF/F/UTIL,3600,UTA@SAS 03/29/2023 08:00PM ET,SAS,16.02
C,Jock Landale (27230227),Jock Landale,27230227,C/UTIL,3600,MIN@PHX 03/29/2023 10:00PM ET,PHX,14.11
PG,Jordan McLaughlin (27230229),Jordan McLaughlin,27230229,PG/G/UTIL,3600,MIN@PHX 03/29/2023 10:00PM ET,MIN,12.19
PG,Ryan Arcidiacono (27230222),Ryan Arcidiacono,27230222,PG/G/UTIL,3600,SAC@POR 03/29/2023 10:00PM ET,POR,4.49
PF/C,Wenyen Gabriel (27230249),Wenyen Gabriel,27230249,PF/C/F/UTIL,3500,LAL@CHI 03/29/2023 08:00PM ET,LAL,13.5
PF/C,Obi Toppin (27230262),Obi Toppin,27230262,PF/C/F/UTIL,3500,MIA@NYK 03/29/2023 07:30PM ET,NYK,12.02
PG,Tre Mann (27230266),Tre Mann,27230266,PG/G/UTIL,3500,DET@OKC 03/29/2023 08:00PM ET,OKC,14.86
C,Dwight Powell (27230256),Dwight Powell,27230256,C/UTIL,3500,DAL@PHI 03/29/2023 07:30PM ET,DAL,15.20
SG,Julian Champagnie (27230242),Julian Champagnie,27230242,SG/G/UTIL,3500,UTA@SAS 03/29/2023 08:00PM ET,SAS,10
PG/SG,Blake Wesley (27230245),Blake Wesley,27230245,PG/SG/G/UTIL,3500,UTA@SAS 03/29/2023 08:00PM ET,SAS,11.89
PF,Juan Toscano-Anderson (27230253),Juan Toscano-Anderson,27230253,PF/F/UTIL,3500,UTA@SAS 03/29/2023 08:00PM ET,UTA,7.54
PG/SG,Landry Shamet (27230258),Landry Shamet,27230258,PG/SG/G/UTIL,3500,MIN@PHX 03/29/2023 10:00PM ET,PHX,16.45
SG/SF,Terence Davis (27230237),Terence Davis,27230237,SG/SF/F/G/UTIL,3500,SAC@POR 03/29/2023 10:00PM ET,SAC,13.10
PG/SG,Miles McBride (27230288),Miles McBride,27230288,PG/SG/G/UTIL,3400,MIA@NYK 03/29/2023 07:30PM ET,NYK,7.82
PF,Ousmane Dieng (27230285),Ousmane Dieng,27230285,PF/F/UTIL,3400,DET@OKC 03/29/2023 08:00PM ET,OKC,11.19
SG/SF,Joe Harris (27230273),Joe Harris,27230273,SG/SF/F/G/UTIL,3400,HOU@BKN 03/29/2023 07:30PM ET,BKN,14.63
PF/C,Maxi Kleber (27230278),Maxi Kleber,27230278,PF/C/F/UTIL,3400,DAL@PHI 03/29/2023 07:30PM ET,DAL,15.48
PF/C,Dominick Barlow (27230269),Dominick Barlow,27230269,PF/C/F/UTIL,3400,UTA@SAS 03/29/2023 08:00PM ET,SAS,8.34
PF,Rudy Gay (27230282),Rudy Gay,27230282,PF/F/UTIL,3400,UTA@SAS 03/29/2023 08:00PM ET,UTA,11.68
PG/SG,Alex Caruso (27230292),Alex Caruso,27230292,PG/SG/G/UTIL,3300,LAL@CHI 03/29/2023 08:00PM ET,CHI,17.96
SG/SF,Wesley Matthews (27230303),Wesley Matthews,27230303,SG/SF/F/G/UTIL,3300,MIL@IND 03/29/2023 07:00PM ET,MIL,8.41
PG,Frank Ntilikina (27230300),Frank Ntilikina,27230300,PG/G/UTIL,3300,DAL@PHI 03/29/2023 07:30PM ET,DAL,6.54
PG/SG,Nickeil Alexander-Walker (27230308),Nickeil Alexander-Walker,27230308,PG/SG/G/UTIL,3300,MIN@PHX 03/29/2023 10:00PM ET,MIN,13.34
SF/PF,Kessler Edwards (27230296),Kessler Edwards,27230296,SF/PF/F/UTIL,3300,SAC@POR 03/29/2023 10:00PM ET,SAC,6.25
PF/C,Jeremiah Robinson-Earl (27230334),Jeremiah Robinson-Earl,27230334,PF/C/F/UTIL,3200,DET@OKC 03/29/2023 08:00PM ET,OKC,15.91
PF/C,Kenneth Lofton Jr. (27230317),Kenneth Lofton Jr.,27230317,PF/C/F/UTIL,3200,LAC@MEM 03/29/2023 08:00PM ET,MEM,7.12
PF/C,Robert Covington (27230330),Robert Covington,27230330,PF/C/F/UTIL,3200,LAC@MEM 03/29/2023 08:00PM ET,LAC,14.94
PG,AJ Green (27230324),AJ Green,27230324,PG/G/UTIL,3200,MIL@IND 03/29/2023 07:00PM ET,MIL,7.56
PG,Edmond Sumner (27230314),Edmond Sumner,27230314,PG/G/UTIL,3200,HOU@BKN 03/29/2023 07:30PM ET,BKN,12.94
SG,Daishen Nix (27230327),Daishen Nix,27230327,SG/G/UTIL,3200,HOU@BKN 03/29/2023 07:30PM ET,HOU,11.18
C,JaVale McGee (27230338),JaVale McGee,27230338,C/UTIL,3200,DAL@PHI 03/29/2023 07:30PM ET,DAL,8.78
C,Gorgui Dieng (27230312),Gorgui Dieng,27230312,C/UTIL,3200,UTA@SAS 03/29/2023 08:00PM ET,SAS,9.71
PF,Jarrell Brantley (27230321),Jarrell Brantley,27230321,PF/F/UTIL,3200,UTA@SAS 03/29/2023 08:00PM ET,UTA,9.75
SF,Dalen Terry (27230349),Dalen Terry,27230349,SF/F/UTIL,3100,LAL@CHI 03/29/2023 08:00PM ET,CHI,4.45
PF/C,Rui Hachimura (27230367),Rui Hachimura,27230367,PF/C/F/UTIL,3100,LAL@CHI 03/29/2023 08:00PM ET,LAL,19.46
SG/SF,Aaron Wiggins (27230340),Aaron Wiggins,27230340,SG/SF/F/G/UTIL,3100,DET@OKC 03/29/2023 08:00PM ET,OKC,13.13
PG/SG,Seth Curry (27230345),Seth Curry,27230345,PG/SG/G/UTIL,3100,HOU@BKN 03/29/2023 07:30PM ET,BKN,16.32
SG/SF,Josh Christopher (27230362),Josh Christopher,27230362,SG/SF/F/G/UTIL,3100,HOU@BKN 03/29/2023 07:30PM ET,HOU,9.43
SG/SF,Justin Holiday (27230357),Justin Holiday,27230357,SG/SF/F/G/UTIL,3100,DAL@PHI 03/29/2023 07:30PM ET,DAL,8.87
C,Udoka Azubuike (27230352),Udoka Azubuike,27230352,C/UTIL,3100,UTA@SAS 03/29/2023 08:00PM ET,UTA,7.38
PG,Matthew Dellavedova (27230354),Matthew Dellavedova,27230354,PG/G/UTIL,3100,SAC@POR 03/29/2023 10:00PM ET,SAC,4.41
PG,Carlik Jones (27230481),Carlik Jones,27230481,PG/G/UTIL,3000,LAL@CHI 03/29/2023 08:00PM ET,CHI,4.62
PF/C,Terry Taylor (27230484),Terry Taylor,27230484,PF/C/F/UTIL,3000,LAL@CHI 03/29/2023 08:00PM ET,CHI,5.37
PF/C,Marko Simonovic (27230488),Marko Simonovic,27230488,PF/C/F/UTIL,3000,LAL@CHI 03/29/2023 08:00PM ET,CHI,0
PF,Javonte Green (27230492),Javonte Green,27230492,PF/F/UTIL,3000,LAL@CHI 03/29/2023 08:00PM ET,CHI,12.93
PG,Lonzo Ball (27230495),Lonzo Ball,27230495,PG/G/UTIL,3000,LAL@CHI 03/29/2023 08:00PM ET,CHI,0
PF,Justin Lewis (27230498),Justin Lewis,27230498,PF/F/UTIL,3000,LAL@CHI 03/29/2023 08:00PM ET,CHI,0
SG,Max Christie (27230638),Max Christie,27230638,SG/G/UTIL,3000,LAL@CHI 03/29/2023 08:00PM ET,LAL,7.57
PF,Cole Swider (27230641),Cole Swider,27230641,PF/F/UTIL,3000,LAL@CHI 03/29/2023 08:00PM ET,LAL,4.21
SG/SF,Davon Reed (27230644),Davon Reed,27230644,SG/SF/F/G/UTIL,3000,LAL@CHI 03/29/2023 08:00PM ET,LAL,5.64
C,Mo Bamba (27230649),Mo Bamba,27230649,C/UTIL,3000,LAL@CHI 03/29/2023 08:00PM ET,LAL,16.77
PG,Scotty Pippen Jr. (27230651),Scotty Pippen Jr.,27230651,PG/G/UTIL,3000,LAL@CHI 03/29/2023 08:00PM ET,LAL,4.58
SF,Evan Fournier (27230421),Evan Fournier,27230421,SF/F/UTIL,3000,MIA@NYK 03/29/2023 07:30PM ET,NYK,13.34
PG/SG,Derrick Rose (27230424),Derrick Rose,27230424,PG/SG/G/UTIL,3000,MIA@NYK 03/29/2023 07:30PM ET,NYK,10.87
PF/C,Jericho Sims (27230428),Jericho Sims,27230428,PF/C/F/UTIL,3000,MIA@NYK 03/29/2023 07:30PM ET,NYK,11.48
SF,Trevor Keels (27230432),Trevor Keels,27230432,SF/F/UTIL,3000,MIA@NYK 03/29/2023 07:30PM ET,NYK,2
SF,DaQuan Jeffries (27230435),DaQuan Jeffries,27230435,SF/F/UTIL,3000,MIA@NYK 03/29/2023 07:30PM ET,NYK,0
C,Udonis Haslem (27230563),Udonis Haslem,27230563,C/UTIL,3000,MIA@NYK 03/29/2023 07:30PM ET,MIA,2.83
PF,Duncan Robinson (27230565),Duncan Robinson,27230565,PF/F/UTIL,3000,MIA@NYK 03/29/2023 07:30PM ET,MIA,10.88
SG,Jamal Cain (27230568),Jamal Cain,27230568,SG/G/UTIL,3000,MIA@NYK 03/29/2023 07:30PM ET,MIA,9.55
C,Orlando Robinson (27230571),Orlando Robinson,27230571,C/UTIL,3000,MIA@NYK 03/29/2023 07:30PM ET,MIA,11.47
SF/PF,Haywood Highsmith (27230573),Haywood Highsmith,27230573,SF/PF/F/UTIL,3000,MIA@NYK 03/29/2023 07:30PM ET,MIA,11.44
C,Omer Yurtseven (27230577),Omer Yurtseven,27230577,C/UTIL,3000,MIA@NYK 03/29/2023 07:30PM ET,MIA,4.46
C,Cody Zeller (27230579),Cody Zeller,27230579,C/UTIL,3000,MIA@NYK 03/29/2023 07:30PM ET,MIA,11.04
C,Nikola Jovic (27230581),Nikola Jovic,27230581,C/UTIL,3000,MIA@NYK 03/29/2023 07:30PM ET,MIA,10.18
PF/C,Dario Saric (27230382),Dario Saric,27230382,PF/C/F/UTIL,3000,DET@OKC 03/29/2023 08:00PM ET,OKC,13.38
PG,Jared Butler (27230386),Jared Butler,27230386,PG/G/UTIL,3000,DET@OKC 03/29/2023 08:00PM ET,OKC,7.92
C,Olivier Sarr (27230389),Olivier Sarr,27230389,C/UTIL,3000,DET@OKC 03/29/2023 08:00PM ET,OKC,9
SG/SF,Lindy Waters III (27230391),Lindy Waters III,27230391,SG/SF/F/G/UTIL,3000,DET@OKC 03/29/2023 08:00PM ET,OKC,9.99
C,Kenrich Williams (27230396),Kenrich Williams,27230396,C/UTIL,3000,DET@OKC 03/29/2023 08:00PM ET,OKC,19.55
C,Chet Holmgren (27230398),Chet Holmgren,27230398,C/UTIL,3000,DET@OKC 03/29/2023 08:00PM ET,OKC,0
SF/PF,Jared Rhoden (27230518),Jared Rhoden,27230518,SF/PF/F/UTIL,3000,DET@OKC 03/29/2023 08:00PM ET,DET,5.25
SF,Buddy Boeheim (27230522),Buddy Boeheim,27230522,SF/F/UTIL,3000,DET@OKC 03/29/2023 08:00PM ET,DET,4.21
PG,Cade Cunningham (27230525),Cade Cunningham,27230525,PG/G/UTIL,3000,DET@OKC 03/29/2023 08:00PM ET,DET,38.92
SF/PF,Jake LaRavia (27230371),Jake LaRavia,27230371,SF/PF/F/UTIL,3000,LAC@MEM 03/29/2023 08:00PM ET,MEM,7.26
PG,Kennedy Chandler (27230375),Kennedy Chandler,27230375,PG/G/UTIL,3000,LAC@MEM 03/29/2023 08:00PM ET,MEM,6.79
C,Brandon Clarke (27230501),Brandon Clarke,27230501,C/UTIL,3000,LAC@MEM 03/29/2023 08:00PM ET,MEM,21.03
SG/SF,Ziaire Williams (27230503),Ziaire Williams,27230503,SG/SF/F/G/UTIL,3000,LAC@MEM 03/29/2023 08:00PM ET,MEM,9.72
SG,Vince Williams Jr. (27230508),Vince Williams Jr.,27230508,SG/G/UTIL,3000,LAC@MEM 03/29/2023 08:00PM ET,MEM,3.07
PG,Xavier Moon (27230654),Xavier Moon,27230654,PG/G/UTIL,3000,LAC@MEM 03/29/2023 08:00PM ET,LAC,2.75
SF/PF,Amir Coffey (27230657),Amir Coffey,27230657,SF/PF/F/UTIL,3000,LAC@MEM 03/29/2023 08:00PM ET,LAC,6.79
PG,Jason Preston (27230661),Jason Preston,27230661,PG/G/UTIL,3000,LAC@MEM 03/29/2023 08:00PM ET,LAC,8.5
PF/C,Moussa Diabate (27230664),Moussa Diabate,27230664,PF/C/F/UTIL,3000,LAC@MEM 03/29/2023 08:00PM ET,LAC,7.16
PG/SG,Brandon Boston Jr. (27230668),Brandon Boston Jr.,27230668,PG/SG/G/UTIL,3000,LAC@MEM 03/29/2023 08:00PM ET,LAC,10.75
PF/C,James Johnson (27230448),James Johnson,27230448,PF/C/F/UTIL,3000,MIL@IND 03/29/2023 07:00PM ET,IND,6.93
PG/SG,George Hill (27230452),George Hill,27230452,PG/SG/G/UTIL,3000,MIL@IND 03/29/2023 07:00PM ET,IND,11.97
C,Daniel Theis (27230456),Daniel Theis,27230456,C/UTIL,3000,MIL@IND 03/29/2023 07:00PM ET,IND,15.07
PG,Trevelin Queen (27230458),Trevelin Queen,27230458,PG/G/UTIL,3000,MIL@IND 03/29/2023 07:00PM ET,IND,8.96
SF,Kendall Brown (27230461),Kendall Brown,27230461,SF/F/UTIL,3000,MIL@IND 03/29/2023 07:00PM ET,IND,4.67
PF,Thanasis Antetokounmpo (27230604),Thanasis Antetokounmpo,27230604,PF/F/UTIL,3000,MIL@IND 03/29/2023 07:00PM ET,MIL,2.59
SF,Marjon Beauchamp (27230607),Marjon Beauchamp,27230607,SF/F/UTIL,3000,MIL@IND 03/29/2023 07:00PM ET,MIL,9.83
PG,Lindell Wigginton (27230610),Lindell Wigginton,27230610,PG/G/UTIL,3000,MIL@IND 03/29/2023 07:00PM ET,MIL,2.25
PG,Goran Dragic (27230613),Goran Dragic,27230613,PG/G/UTIL,3000,MIL@IND 03/29/2023 07:00PM ET,MIL,12.50
C,Meyers Leonard (27230616),Meyers Leonard,27230616,C/UTIL,3000,MIL@IND 03/29/2023 07:00PM ET,MIL,7.29
PG/SG,Patty Mills (27230464),Patty Mills,27230464,PG/SG/G/UTIL,3000,HOU@BKN 03/29/2023 07:30PM ET,BKN,10.56
PG,Dru Smith (27230468),Dru Smith,27230468,PG/G/UTIL,3000,HOU@BKN 03/29/2023 07:30PM ET,BKN,9.77
SG,Cam Thomas (27230471),Cam Thomas,27230471,SG/G/UTIL,3000,HOU@BKN 03/29/2023 07:30PM ET,BKN,15.64
PG,David Duke Jr. (27230474),David Duke Jr.,27230474,PG/G/UTIL,3000,HOU@BKN 03/29/2023 07:30PM ET,BKN,6.26
SF/PF,Yuta Watanabe (27230477),Yuta Watanabe,27230477,SF/PF/F/UTIL,3000,HOU@BKN 03/29/2023 07:30PM ET,BKN,12.03
PG,D.J. Augustin (27230618),D.J. Augustin,27230618,PG/G/UTIL,3000,HOU@BKN 03/29/2023 07:30PM ET,HOU,0
C,Boban Marjanovic (27230621),Boban Marjanovic,27230621,C/UTIL,3000,HOU@BKN 03/29/2023 07:30PM ET,HOU,6.02
PF,Darius Days (27230623),Darius Days,27230623,PF/F/UTIL,3000,HOU@BKN 03/29/2023 07:30PM ET,HOU,6.88
PG,Trevor Hudgins (27230626),Trevor Hudgins,27230626,PG/G/UTIL,3000,HOU@BKN 03/29/2023 07:30PM ET,HOU,2.8
C,Usman Garuba (27230629),Usman Garuba,27230629,C/UTIL,3000,HOU@BKN 03/29/2023 07:30PM ET,HOU,11.69
PG,TyTy Washington Jr. (27230631),TyTy Washington Jr.,27230631,PG/G/UTIL,3000,HOU@BKN 03/29/2023 07:30PM ET,HOU,9.72
PF/C,Frank Kaminsky III (27230634),Frank Kaminsky III,27230634,PF/C/F/UTIL,3000,HOU@BKN 03/29/2023 07:30PM ET,HOU,5.99
SG,Furkan Korkmaz (27230407),Furkan Korkmaz,27230407,SG/G/UTIL,3000,DAL@PHI 03/29/2023 07:30PM ET,PHI,6.20
C,Dewayne Dedmon (27230410),Dewayne Dedmon,27230410,C/UTIL,3000,DAL@PHI 03/29/2023 07:30PM ET,PHI,11.40
PF,Louis King (27230412),Louis King,27230412,PF/F/UTIL,3000,DAL@PHI 03/29/2023 07:30PM ET,PHI,0
PG,Mac McClung (27230415),Mac McClung,27230415,PG/G/UTIL,3000,DAL@PHI 03/29/2023 07:30PM ET,PHI,0
SG,Jaden Springer (27230418),Jaden Springer,27230418,SG/G/UTIL,3000,DAL@PHI 03/29/2023 07:30PM ET,PHI,4.36
PF,Davis Bertans (27230545),Davis Bertans,27230545,PF/F/UTIL,3000,DAL@PHI 03/29/2023 07:30PM ET,DAL,7.37
PF/C,Markieff Morris (27230548),Markieff Morris,27230548,PF/C/F/UTIL,3000,DAL@PHI 03/29/2023 07:30PM ET,DAL,7.89
SG/SF,Theo Pinson (27230552),Theo Pinson,27230552,SG/SF/F/G/UTIL,3000,DAL@PHI 03/29/2023 07:30PM ET,DAL,4.65
PG,McKinley Wright IV (27230557),McKinley Wright IV,27230557,PG/G/UTIL,3000,DAL@PHI 03/29/2023 07:30PM ET,DAL,9.4
SG,AJ Lawson (27230560),AJ Lawson,27230560,SG/G/UTIL,3000,DAL@PHI 03/29/2023 07:30PM ET,DAL,4.08
C,Khem Birch (27230378),Khem Birch,27230378,C/UTIL,3000,UTA@SAS 03/29/2023 08:00PM ET,SAS,5.06
C,Charles Bassey (27230380),Charles Bassey,27230380,C/UTIL,3000,UTA@SAS 03/29/2023 08:00PM ET,SAS,16.85
C,Damian Jones (27230511),Damian Jones,27230511,C/UTIL,3000,UTA@SAS 03/29/2023 08:00PM ET,UTA,7.98
C,Micah Potter (27230513),Micah Potter,27230513,C/UTIL,3000,UTA@SAS 03/29/2023 08:00PM ET,UTA,4.94
SG,Johnny Juzang (27230515),Johnny Juzang,27230515,SG/G/UTIL,3000,UTA@SAS 03/29/2023 08:00PM ET,UTA,8
SG,Damion Lee (27230438),Damion Lee,27230438,SG/G/UTIL,3000,MIN@PHX 03/29/2023 10:00PM ET,PHX,15.39
PF/C,Darius Bazley (27230441),Darius Bazley,27230441,PF/C/F/UTIL,3000,MIN@PHX 03/29/2023 10:00PM ET,PHX,12.66
PG,Saben Lee (27230445),Saben Lee,27230445,PG/G/UTIL,3000,MIN@PHX 03/29/2023 10:00PM ET,PHX,12.26
PG/SG,Austin Rivers (27230583),Austin Rivers,27230583,PG/SG/G/UTIL,3000,MIN@PHX 03/29/2023 10:00PM ET,MIN,10.49
SF,Josh Minott (27230587),Josh Minott,27230587,SF/F/UTIL,3000,MIN@PHX 03/29/2023 10:00PM ET,MIN,7.45
SG/SF,Wendell Moore Jr. (27230590),Wendell Moore Jr.,27230590,SG/SF/F/G/UTIL,3000,MIN@PHX 03/29/2023 10:00PM ET,MIN,4.12
C,Nathan Knight (27230595),Nathan Knight,27230595,C/UTIL,3000,MIN@PHX 03/29/2023 10:00PM ET,MIN,6.82
C,Luka Garza (27230597),Luka Garza,27230597,C/UTIL,3000,MIN@PHX 03/29/2023 10:00PM ET,MIN,11.14
SG/SF,Matt Ryan (27230599),Matt Ryan,27230599,SG/SF/F/G/UTIL,3000,MIN@PHX 03/29/2023 10:00PM ET,MIN,6.11
C,John Butler (27230400),John Butler,27230400,C/UTIL,3000,SAC@POR 03/29/2023 10:00PM ET,POR,1.54
C,Ibou Badji (27230402),Ibou Badji,27230402,C/UTIL,3000,SAC@POR 03/29/2023 10:00PM ET,POR,0
SF,Justise Winslow (27230404),Justise Winslow,27230404,SF/F/UTIL,3000,SAC@POR 03/29/2023 10:00PM ET,POR,20.46
SG/SF,PJ Dozier (27230528),PJ Dozier,27230528,SG/SF/F/G/UTIL,3000,SAC@POR 03/29/2023 10:00PM ET,SAC,2.2
C,Alex Len (27230533),Alex Len,27230533,C/UTIL,3000,SAC@POR 03/29/2023 10:00PM ET,SAC,2.59
C,Richaun Holmes (27230535),Richaun Holmes,27230535,C/UTIL,3000,SAC@POR 03/29/2023 10:00PM ET,SAC,6.5
PG/SG,Keon Ellis (27230537),Keon Ellis,27230537,PG/SG/G/UTIL,3000,SAC@POR 03/29/2023 10:00PM ET,SAC,3.73
C,Neemias Queta (27230541),Neemias Queta,27230541,C/UTIL,3000,SAC@POR 03/29/2023 10:00PM ET,SAC,6.56
C,Chimezie Metu (27230543),Chimezie Metu,27230543,C/UTIL,3000,SAC@POR 03/29/2023 10:00PM ET,SAC,10.80
