Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,WAvgPoints
SP,Justin Verlander (27412973),Justin Verlander,27412973,P,11100,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
SP,Brandon Woodruff (27412974),Brandon Woodruff,27412974,P,10500,MIL@ARI 04/10/2023 09:40PM ET,MIL,22.75,22.75
SP,Max Scherzer (27412316),Max Scherzer,27412316,P,10400,SD@NYM 04/10/2023 07:10PM ET,NYM,9.95,9.95
SP,Clayton Kershaw (27412975),Clayton Kershaw,27412975,P,9800,LAD@SF 04/10/2023 09:45PM ET,LAD,19.3,19.3
SP,Walker Buehler (27412976),Walker Buehler,27412976,P,9800,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
SP,Kodai Senga (27412977),Kodai Senga,27412977,P,9700,SD@NYM 04/10/2023 07:10PM ET,NYM,25.15,25.15
SP,Kyle Wright (27412980),Kyle Wright,27412980,P,9600,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
SP,Luis Castillo (27412317),Luis Castillo,27412317,P,9600,SEA@CHC 04/10/2023 07:40PM ET,SEA,25.62,25.62
SP,Joe Musgrove (27412978),Joe Musgrove,27412978,P,9600,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
SP,Freddy Peralta (27412979),Freddy Peralta,27412979,P,9600,MIL@ARI 04/10/2023 09:40PM ET,MIL,26.9,26.9
SP,Julio Urias (27412318),Julio Urias,27412318,P,9400,LAD@SF 04/10/2023 09:45PM ET,LAD,24.5,24.5
SP,Janson Junk (27412981),Janson Junk,27412981,P,9300,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
SP,Aaron Ashby (27412982),Aaron Ashby,27412982,P,9300,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
SP,Robbie Ray (27412983),Robbie Ray,27412983,P,9200,SEA@CHC 04/10/2023 07:40PM ET,SEA,2.1,2.1
SP,Charlie Morton (27412984),Charlie Morton,27412984,P,9000,CIN@ATL 04/10/2023 07:20PM ET,ATL,9.32,9.32
SP,Carlos Carrasco (27412985),Carlos Carrasco,27412985,P,9000,SD@NYM 04/10/2023 07:10PM ET,NYM,-1.35,-1.35
SP,Corbin Burnes (27412986),Corbin Burnes,27412986,P,9000,MIL@ARI 04/10/2023 09:40PM ET,MIL,1.1,1.1
SP,Jose Quintana (27412987),Jose Quintana,27412987,P,8900,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
RP,Spencer Strider (27412988),Spencer Strider,27412988,P,8800,CIN@ATL 04/10/2023 07:20PM ET,ATL,25.48,25.48
SP,Tylor Megill (27412989),Tylor Megill,27412989,P,8800,SD@NYM 04/10/2023 07:10PM ET,NYM,20.48,20.48
SP,Reid Detmers (27412990),Reid Detmers,27412990,P,8700,WAS@LAA 04/10/2023 09:38PM ET,LAA,12.38,12.38
SP,Logan Gilbert (27412991),Logan Gilbert,27412991,P,8700,SEA@CHC 04/10/2023 07:40PM ET,SEA,16.35,16.35
SP,Tyler Anderson (27412992),Tyler Anderson,27412992,P,8600,WAS@LAA 04/10/2023 09:38PM ET,LAA,12.2,12.2
SP,Jacob deGrom (27412993),Jacob deGrom,27412993,P,8600,KC@TEX 04/10/2023 08:05PM ET,TEX,21.88,21.88
SP,Elieser Hernandez (27412995),Elieser Hernandez,27412995,P,8600,SD@NYM 04/10/2023 07:10PM ET,NYM,0,0
SP,Ethan Small (27412994),Ethan Small,27412994,P,8600,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
SP,Marcus Stroman (27412996),Marcus Stroman,27412996,P,8500,SEA@CHC 04/10/2023 07:40PM ET,CHC,27.9,27.9
SP,German Marquez (27412319),German Marquez,27412319,P,8500,STL@COL 04/10/2023 08:40PM ET,COL,14.15,14.15
SP,Nick Lodolo (27412998),Nick Lodolo,27412998,P,8400,CIN@ATL 04/10/2023 07:20PM ET,CIN,30.3,30.3
SP,Jameson Taillon (27412997),Jameson Taillon,27412997,P,8400,SEA@CHC 04/10/2023 07:40PM ET,CHC,8.62,8.62
SP,Yu Darvish (27412320),Yu Darvish,27412320,P,8400,SD@NYM 04/10/2023 07:10PM ET,SD,9.85,9.85
SP,Jason Alexander (27412999),Jason Alexander,27412999,P,8400,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
RP,Adrian Houser (27413000),Adrian Houser,27413000,P,8400,MIL@ARI 04/10/2023 09:40PM ET,MIL,0,0
SP,Brady Singer (27413002),Brady Singer,27413002,P,8300,KC@TEX 04/10/2023 08:05PM ET,KC,11.48,11.48
SP,Jon Gray (27413003),Jon Gray,27413003,P,8300,KC@TEX 04/10/2023 08:05PM ET,TEX,18,18
SP,Max Fried (27413001),Max Fried,27413001,P,8300,CIN@ATL 04/10/2023 07:20PM ET,ATL,7.1,7.1
SP,Adam Wainwright (27413005),Adam Wainwright,27413005,P,8200,STL@COL 04/10/2023 08:40PM ET,STL,0,0
SP,Eric Lauer (27413004),Eric Lauer,27413004,P,8200,MIL@ARI 04/10/2023 09:40PM ET,MIL,9.4,9.4
SP,Patrick Sandoval (27413007),Patrick Sandoval,27413007,P,8100,WAS@LAA 04/10/2023 09:38PM ET,LAA,13.08,13.08
SP,Nathan Eovaldi (27413008),Nathan Eovaldi,27413008,P,8100,KC@TEX 04/10/2023 08:05PM ET,TEX,16.8,16.8
SP,Adbert Alzolay (27413009),Adbert Alzolay,27413009,P,8100,SEA@CHC 04/10/2023 07:40PM ET,CHC,12.65,12.65
RP,Hayden Wesneski (27413010),Hayden Wesneski,27413010,P,8100,SEA@CHC 04/10/2023 07:40PM ET,CHC,7.7,7.7
SP,Marco Gonzales (27413012),Marco Gonzales,27413012,P,8100,SEA@CHC 04/10/2023 07:40PM ET,SEA,9.9,9.9
SP,Sean Manaea (27413011),Sean Manaea,27413011,P,8100,LAD@SF 04/10/2023 09:45PM ET,SF,11.3,11.3
SP,Jordan Montgomery (27413006),Jordan Montgomery,27413006,P,8100,STL@COL 04/10/2023 08:40PM ET,STL,22.9,22.9
SP,Hunter Greene (27413017),Hunter Greene,27413017,P,8000,CIN@ATL 04/10/2023 07:20PM ET,CIN,12.2,12.2
SP,George Kirby (27413015),George Kirby,27413015,P,8000,SEA@CHC 04/10/2023 07:40PM ET,SEA,10.82,10.82
SP,Justin Steele (27413018),Justin Steele,27413018,P,8000,SEA@CHC 04/10/2023 07:40PM ET,CHC,21.9,21.9
SP,Dustin May (27413013),Dustin May,27413013,P,8000,LAD@SF 04/10/2023 09:45PM ET,LAD,22.22,22.22
SP,Alex Wood (27413014),Alex Wood,27413014,P,8000,LAD@SF 04/10/2023 09:45PM ET,SF,5.95,5.95
SP,Bryse Wilson (27413016),Bryse Wilson,27413016,P,8000,MIL@ARI 04/10/2023 09:40PM ET,MIL,7,7
SP,Andrew Heaney (27412321),Andrew Heaney,27412321,P,7900,KC@TEX 04/10/2023 08:05PM ET,TEX,-9.4,-9.4
SP,Michael Soroka (27413020),Michael Soroka,27413020,P,7900,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
SP,David Peterson (27413019),David Peterson,27413019,P,7900,SD@NYM 04/10/2023 07:10PM ET,NYM,8.42,8.42
SP,Michael Wacha (27413022),Michael Wacha,27413022,P,7900,SD@NYM 04/10/2023 07:10PM ET,SD,21.9,21.9
SP,Alex Cobb (27413021),Alex Cobb,27413021,P,7900,LAD@SF 04/10/2023 09:45PM ET,SF,17.4,17.4
SP,Griffin Canning (27413023),Griffin Canning,27413023,P,7800,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
SP,Jaime Barria (27413024),Jaime Barria,27413024,P,7800,WAS@LAA 04/10/2023 09:38PM ET,LAA,7.6,7.6
SP,Drew Smyly (27412322),Drew Smyly,27412322,P,7800,SEA@CHC 04/10/2023 07:40PM ET,CHC,-3.3,-3.3
RP,Ross Stripling (27413025),Ross Stripling,27413025,P,7800,LAD@SF 04/10/2023 09:45PM ET,SF,-0.4,-0.4
SP,Anthony DeSclafani (27413026),Anthony DeSclafani,27413026,P,7800,LAD@SF 04/10/2023 09:45PM ET,SF,24.08,24.08
SP,Noah Syndergaard (27413027),Noah Syndergaard,27413027,P,7800,LAD@SF 04/10/2023 09:45PM ET,LAD,8.05,8.05
SP,Blake Snell (27413030),Blake Snell,27413030,P,7700,SD@NYM 04/10/2023 07:10PM ET,SD,7.9,7.9
RP,Seth Lugo (27413033),Seth Lugo,27413033,P,7700,SD@NYM 04/10/2023 07:10PM ET,SD,29.35,29.35
RP,John Brebbia (27413029),John Brebbia,27413029,P,7700,LAD@SF 04/10/2023 09:45PM ET,SF,4.09,4.09
SP,Jakob Junis (27413031),Jakob Junis,27413031,P,7700,LAD@SF 04/10/2023 09:45PM ET,SF,14.02,14.02
SP,Jack Flaherty (27413032),Jack Flaherty,27413032,P,7700,STL@COL 04/10/2023 08:40PM ET,STL,12.85,12.85
SP,Josh Rogers (27413034),Josh Rogers,27413034,P,7700,STL@COL 04/10/2023 08:40PM ET,COL,0,0
SP,Wade Miley (27412323),Wade Miley,27412323,P,7700,MIL@ARI 04/10/2023 09:40PM ET,MIL,19.9,19.9
SP,Ryne Nelson (27413028),Ryne Nelson,27413028,P,7700,MIL@ARI 04/10/2023 09:40PM ET,ARI,9.88,9.88
SP,Reiver Sanmartin (27413037),Reiver Sanmartin,27413037,P,7600,CIN@ATL 04/10/2023 07:20PM ET,CIN,1.1,1.1
SP,Luke Weaver (27413038),Luke Weaver,27413038,P,7600,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
SP,Tony Santillan (27413039),Tony Santillan,27413039,P,7600,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
RP,Connor Overton (27413041),Connor Overton,27413041,P,7600,CIN@ATL 04/10/2023 07:20PM ET,CIN,3.6,3.6
SP,Javier Assad (27413035),Javier Assad,27413035,P,7600,SEA@CHC 04/10/2023 07:40PM ET,CHC,1.48,1.48
SP,Jared Koenig (27413036),Jared Koenig,27413036,P,7600,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
RP,Dakota Hudson (27413040),Dakota Hudson,27413040,P,7600,STL@COL 04/10/2023 08:40PM ET,STL,0,0
SP,Joan Adon (27413045),Joan Adon,27413045,P,7500,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
SP,Nick Neidert (27413043),Nick Neidert,27413043,P,7500,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
RP,Nick Martinez (27413044),Nick Martinez,27413044,P,7500,SD@NYM 04/10/2023 07:10PM ET,SD,9.02,9.02
SP,Tony Gonsolin (27413042),Tony Gonsolin,27413042,P,7500,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
SP,Tucker Davidson (27413046),Tucker Davidson,27413046,P,7400,WAS@LAA 04/10/2023 09:38PM ET,LAA,12.6,12.6
RP,Reiss Knehr (27413047),Reiss Knehr,27413047,P,7400,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
SP,Adrian Morejon (27413048),Adrian Morejon,27413048,P,7400,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
SP,Logan Webb (27412324),Logan Webb,27412324,P,7400,LAD@SF 04/10/2023 09:45PM ET,SF,15.88,15.88
SP,Adrian Sampson (27413049),Adrian Sampson,27413049,P,7300,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
SP,Thomas Szapucki (27413051),Thomas Szapucki,27413051,P,7300,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
SP,Steven Matz (27412325),Steven Matz,27412325,P,7300,STL@COL 04/10/2023 08:40PM ET,STL,11.4,11.4
SP,Miles Mikolas (27413050),Miles Mikolas,27413050,P,7300,STL@COL 04/10/2023 08:40PM ET,STL,6.2,6.2
SP,Kyle Freeland (27413052),Kyle Freeland,27413052,P,7300,STL@COL 04/10/2023 08:40PM ET,COL,21.25,21.25
RP,Kenny Rosenberg (27413053),Kenny Rosenberg,27413053,P,7200,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
SP,Chase Silseth (27413055),Chase Silseth,27413055,P,7200,WAS@LAA 04/10/2023 09:38PM ET,LAA,0,0
SP,Martin Perez (27413061),Martin Perez,27413061,P,7200,KC@TEX 04/10/2023 08:05PM ET,TEX,18.2,18.2
SP,Chase Anderson (27413058),Chase Anderson,27413058,P,7200,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
SP,Vladimir Gutierrez (27413059),Vladimir Gutierrez,27413059,P,7200,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
SP,Chris Flexen (27413054),Chris Flexen,27413054,P,7200,SEA@CHC 04/10/2023 07:40PM ET,SEA,8.82,8.82
SP,Kyle Hendricks (27413060),Kyle Hendricks,27413060,P,7200,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
RP,Steven Wilson (27413057),Steven Wilson,27413057,P,7200,SD@NYM 04/10/2023 07:10PM ET,SD,5.85,5.85
RP,Zack Thompson (27413056),Zack Thompson,27413056,P,7200,STL@COL 04/10/2023 08:40PM ET,STL,6.25,6.25
RP,Jordan Lyles (27413065),Jordan Lyles,27413065,P,7100,KC@TEX 04/10/2023 08:05PM ET,KC,12.88,12.88
RP,Luis Cessa (27413064),Luis Cessa,27413064,P,7100,CIN@ATL 04/10/2023 07:20PM ET,CIN,7.8,7.8
RP,Keegan Thompson (27413063),Keegan Thompson,27413063,P,7100,SEA@CHC 04/10/2023 07:40PM ET,CHC,5.67,5.67
SP,Sam Long (27413062),Sam Long,27413062,P,7100,LAD@SF 04/10/2023 09:45PM ET,SF,0,0
SP,Zac Gallen (27412326),Zac Gallen,27412326,P,7100,MIL@ARI 04/10/2023 09:40PM ET,ARI,7.9,7.9
SP,Drey Jameson (27413066),Drey Jameson,27413066,P,7100,MIL@ARI 04/10/2023 09:40PM ET,ARI,10.92,10.92
SP,Graham Ashcraft (27412327),Graham Ashcraft,27412327,P,7000,CIN@ATL 04/10/2023 07:20PM ET,CIN,26.75,26.75
SP,Matt Brash (27413067),Matt Brash,27413067,P,7000,SEA@CHC 04/10/2023 07:40PM ET,SEA,3.77,3.77
RP,Luis Garcia (27413069),Luis Garcia,27413069,P,7000,SD@NYM 04/10/2023 07:10PM ET,SD,0.9,0.9
RP,Robert Suarez (27413070),Robert Suarez,27413070,P,7000,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
SP,Dinelson Lamet (27413071),Dinelson Lamet,27413071,P,7000,STL@COL 04/10/2023 08:40PM ET,COL,2.4,2.4
SP,Madison Bumgarner (27413068),Madison Bumgarner,27413068,P,7000,MIL@ARI 04/10/2023 09:40PM ET,ARI,3.75,3.75
SP,Jose Suarez (27412328),Jose Suarez,27412328,P,6900,WAS@LAA 04/10/2023 09:38PM ET,LAA,0.95,0.95
SP,Dane Dunning (27413074),Dane Dunning,27413074,P,6900,KC@TEX 04/10/2023 08:05PM ET,TEX,4.57,4.57
RP,Matt Festa (27413073),Matt Festa,27413073,P,6900,SEA@CHC 04/10/2023 07:40PM ET,SEA,1.37,1.37
SP,Merrill Kelly (27413072),Merrill Kelly,27413072,P,6900,MIL@ARI 04/10/2023 09:40PM ET,ARI,9.4,9.4
SP,Kris Bubic (27413078),Kris Bubic,27413078,P,6800,KC@TEX 04/10/2023 08:05PM ET,KC,20.08,20.08
SP,Brandon Williamson (27413079),Brandon Williamson,27413079,P,6800,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
RP,Paul Sewald (27413076),Paul Sewald,27413076,P,6800,SEA@CHC 04/10/2023 07:40PM ET,SEA,3.01,3.01
RP,Diego Castillo (27413077),Diego Castillo,27413077,P,6800,SEA@CHC 04/10/2023 07:40PM ET,SEA,1.81,1.81
RP,Logan Allen (27413080),Logan Allen,27413080,P,6800,STL@COL 04/10/2023 08:40PM ET,COL,0,0
SP,Corbin Martin (27413075),Corbin Martin,27413075,P,6800,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
SP,Brad Keller (27413084),Brad Keller,27413084,P,6700,KC@TEX 04/10/2023 08:05PM ET,KC,14.82,14.82
RP,Ronald Bolanos (27413085),Ronald Bolanos,27413085,P,6700,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
SP,Ian Anderson (27413081),Ian Anderson,27413081,P,6700,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
RP,Justin Dunn (27413083),Justin Dunn,27413083,P,6700,CIN@ATL 04/10/2023 07:20PM ET,CIN,0,0
SP,Tyler Matzek (27413087),Tyler Matzek,27413087,P,6700,CIN@ATL 04/10/2023 07:20PM ET,ATL,0,0
SP,Matthew Liberatore (27413086),Matthew Liberatore,27413086,P,6700,STL@COL 04/10/2023 08:40PM ET,STL,0,0
RP,Tyler Gilbert (27413082),Tyler Gilbert,27413082,P,6700,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
SP,Stephen Strasburg (27413091),Stephen Strasburg,27413091,P,6600,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
SP,Ryan Yarbrough (27413089),Ryan Yarbrough,27413089,P,6600,KC@TEX 04/10/2023 08:05PM ET,KC,1.19,1.19
SP,Daniel Lynch (27413090),Daniel Lynch,27413090,P,6600,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
SP,Bryce Elder (27412329),Bryce Elder,27412329,P,6600,CIN@ATL 04/10/2023 07:20PM ET,ATL,25.9,25.9
RP,Craig Stammen (27413088),Craig Stammen,27413088,P,6600,SD@NYM 04/10/2023 07:10PM ET,SD,0,0
SP,MacKenzie Gore (27413099),MacKenzie Gore,27413099,P,6500,WAS@LAA 04/10/2023 09:38PM ET,WAS,21.55,21.55
SP,Jake Odorizzi (27413093),Jake Odorizzi,27413093,P,6500,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
RP,Taylor Hearn (27413096),Taylor Hearn,27413096,P,6500,KC@TEX 04/10/2023 08:05PM ET,TEX,3.68,3.68
SP,Cody Poteet (27413097),Cody Poteet,27413097,P,6500,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
SP,Jackson Kowar (27413098),Jackson Kowar,27413098,P,6500,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
RP,Penn Murfee (27413094),Penn Murfee,27413094,P,6500,SEA@CHC 04/10/2023 07:40PM ET,SEA,2.52,2.52
SP,Caleb Kilian (27413095),Caleb Kilian,27413095,P,6500,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
SP,Zach Davies (27413092),Zach Davies,27413092,P,6500,MIL@ARI 04/10/2023 09:40PM ET,ARI,7,7
SP,Ryan Pepiot (27413100),Ryan Pepiot,27413100,P,6400,LAD@SF 04/10/2023 09:45PM ET,LAD,0,0
RP,Humberto Castellanos (27413101),Humberto Castellanos,27413101,P,6400,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
SP,Jonathan Heasley (27413105),Jonathan Heasley,27413105,P,6300,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
OF,Ronald Acuna Jr. (27412332),Ronald Acuna Jr.,27412332,OF,6300,CIN@ATL 04/10/2023 07:20PM ET,ATL,12.11,12.11
SP,Dylan Dodd (27413103),Dylan Dodd,27413103,P,6300,CIN@ATL 04/10/2023 07:20PM ET,ATL,15.65,15.65
RP,Ryan Weathers (27413104),Ryan Weathers,27413104,P,6300,SD@NYM 04/10/2023 07:10PM ET,SD,7.65,7.65
SP,Tommy Henry (27413102),Tommy Henry,27413102,P,6300,MIL@ARI 04/10/2023 09:40PM ET,ARI,0,0
1B/OF,Shohei Ohtani (27412333),Shohei Ohtani,27412333,1B/OF,6200,WAS@LAA 04/10/2023 09:38PM ET,LAA,6.29,6.29
SP,Carlos Hernandez (27413107),Carlos Hernandez,27413107,P,6200,KC@TEX 04/10/2023 08:05PM ET,KC,3.28,3.28
SP,Jared Shuster (27413106),Jared Shuster,27413106,P,6200,CIN@ATL 04/10/2023 07:20PM ET,ATL,0.45,0.45
OF,Mike Trout (27412335),Mike Trout,27412335,OF,6100,WAS@LAA 04/10/2023 09:38PM ET,LAA,12.89,12.89
SP,Spencer Howard (27413108),Spencer Howard,27413108,P,6100,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
SP,Angel Zerpa (27413109),Angel Zerpa,27413109,P,6000,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
SP,Cole Ragans (27413110),Cole Ragans,27413110,P,6000,KC@TEX 04/10/2023 08:05PM ET,TEX,5.54,5.54
C,Will Smith (27412336),Will Smith,27412336,C,6000,LAD@SF 04/10/2023 09:45PM ET,LAD,13.38,13.38
SP,Glenn Otto (27413112),Glenn Otto,27413112,P,5900,KC@TEX 04/10/2023 08:05PM ET,TEX,0,0
SP,Max Castillo (27413113),Max Castillo,27413113,P,5900,KC@TEX 04/10/2023 08:05PM ET,KC,0,0
2B/OF,Mookie Betts (27412337),Mookie Betts,27412337,2B/OF,5900,LAD@SF 04/10/2023 09:45PM ET,LAD,7.8,7.8
1B,Paul Goldschmidt (27412341),Paul Goldschmidt,27412341,1B,5900,STL@COL 04/10/2023 08:40PM ET,STL,8.56,8.56
SP,Peter Lambert (27413111),Peter Lambert,27413111,P,5900,STL@COL 04/10/2023 08:40PM ET,COL,0,0
SP,Trevor Williams (27413116),Trevor Williams,27413116,P,5800,WAS@LAA 04/10/2023 09:38PM ET,WAS,12.02,12.02
RP,Wily Peralta (27413117),Wily Peralta,27413117,P,5800,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
SP,Zack Greinke (27412330),Zack Greinke,27412330,P,5800,KC@TEX 04/10/2023 08:05PM ET,KC,12.95,12.95
OF,Julio Rodriguez (27412339),Julio Rodriguez,27412339,OF,5800,SEA@CHC 04/10/2023 07:40PM ET,SEA,11.5,11.5
1B,Freddie Freeman (27412340),Freddie Freeman,27412340,1B,5800,LAD@SF 04/10/2023 09:45PM ET,LAD,9.9,9.9
SP,Austin Gomber (27413114),Austin Gomber,27413114,P,5800,STL@COL 04/10/2023 08:40PM ET,COL,9.1,9.1
SP,Connor Seabold (27413115),Connor Seabold,27413115,P,5800,STL@COL 04/10/2023 08:40PM ET,COL,5.6,5.6
SP,Josiah Gray (27413118),Josiah Gray,27413118,P,5700,WAS@LAA 04/10/2023 09:38PM ET,WAS,10.98,10.98
SP,Tommy Romero (27413119),Tommy Romero,27413119,P,5700,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
SS,Dansby Swanson (27412343),Dansby Swanson,27412343,SS,5700,SEA@CHC 04/10/2023 07:40PM ET,CHC,9.88,9.88
1B,C.J. Cron (27412342),C.J. Cron,27412342,1B,5700,STL@COL 04/10/2023 08:40PM ET,COL,9.12,9.12
SP,Cory Abbott (27413121),Cory Abbott,27413121,P,5600,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
1B,Pete Alonso (27412344),Pete Alonso,27412344,1B,5600,SD@NYM 04/10/2023 07:10PM ET,NYM,11.2,11.2
OF,Juan Soto (27412345),Juan Soto,27412345,OF,5600,SD@NYM 04/10/2023 07:10PM ET,SD,8.33,8.33
3B,Manny Machado (27412346),Manny Machado,27412346,3B,5600,SD@NYM 04/10/2023 07:10PM ET,SD,5.56,5.56
RP,Michael Grove (27413120),Michael Grove,27413120,P,5600,LAD@SF 04/10/2023 09:45PM ET,LAD,-0.85,-0.85
SP,Paolo Espino (27413124),Paolo Espino,27413124,P,5500,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
3B,Austin Riley (27412347),Austin Riley,27412347,3B,5500,CIN@ATL 04/10/2023 07:20PM ET,ATL,9.11,9.11
2B,Jonathan India (27412348),Jonathan India,27412348,2B,5500,CIN@ATL 04/10/2023 07:20PM ET,CIN,9,9
OF,Starling Marte (27412349),Starling Marte,27412349,OF,5500,SD@NYM 04/10/2023 07:10PM ET,NYM,8.5,8.5
SP,Jose Urena (27413122),Jose Urena,27413122,P,5500,STL@COL 04/10/2023 08:40PM ET,COL,-7.08,-7.08
SP,Antonio Senzatela (27413123),Antonio Senzatela,27413123,P,5500,STL@COL 04/10/2023 08:40PM ET,COL,0,0
SP,Patrick Corbin (27412331),Patrick Corbin,27412331,P,5400,WAS@LAA 04/10/2023 09:38PM ET,WAS,2.12,2.12
SP,Cade Cavalli (27413126),Cade Cavalli,27413126,P,5400,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
SP,Chad Kuhl (27413127),Chad Kuhl,27413127,P,5400,WAS@LAA 04/10/2023 09:38PM ET,WAS,4.75,4.75
1B,Matt Olson (27412351),Matt Olson,27412351,1B,5400,CIN@ATL 04/10/2023 07:20PM ET,ATL,13.11,13.11
OF,Seiya Suzuki (27412587),Seiya Suzuki,27412587,OF,5400,SEA@CHC 04/10/2023 07:40PM ET,CHC,0,0
SS,Xander Bogaerts (27412352),Xander Bogaerts,27412352,SS,5400,SD@NYM 04/10/2023 07:10PM ET,SD,11.33,11.33
OF,Kris Bryant (27412350),Kris Bryant,27412350,OF,5400,STL@COL 04/10/2023 08:40PM ET,COL,6.6,6.6
RP,T.J. Zeuch (27413125),T.J. Zeuch,27413125,P,5400,STL@COL 04/10/2023 08:40PM ET,COL,0,0
OF,Taylor Ward (27412354),Taylor Ward,27412354,OF,5300,WAS@LAA 04/10/2023 09:38PM ET,LAA,10.44,10.44
SP,Evan Lee (27413129),Evan Lee,27413129,P,5300,WAS@LAA 04/10/2023 09:38PM ET,WAS,0,0
SS,Francisco Lindor (27412353),Francisco Lindor,27412353,SS,5300,SD@NYM 04/10/2023 07:10PM ET,NYM,7.5,7.5
SP,Ryan Feltner (27413128),Ryan Feltner,27413128,P,5300,STL@COL 04/10/2023 08:40PM ET,COL,7.48,7.48
OF,Ian Happ (27412356),Ian Happ,27412356,OF,5200,SEA@CHC 04/10/2023 07:40PM ET,CHC,10.62,10.62
1B,Ty France (27412357),Ty France,27412357,1B,5200,SEA@CHC 04/10/2023 07:40PM ET,SEA,10.2,10.2
3B,Nolan Arenado (27412358),Nolan Arenado,27412358,3B,5200,STL@COL 04/10/2023 08:40PM ET,STL,8.89,8.89
SP,Jake Woodford (27413130),Jake Woodford,27413130,P,5200,STL@COL 04/10/2023 08:40PM ET,STL,3.72,3.72
SS,Willy Adames (27412355),Willy Adames,27412355,SS,5200,MIL@ARI 04/10/2023 09:40PM ET,MIL,9.89,9.89
2B,Marcus Semien (27412359),Marcus Semien,27412359,2B,5100,KC@TEX 04/10/2023 08:05PM ET,TEX,7.44,7.44
OF,Teoscar Hernandez (27412360),Teoscar Hernandez,27412360,OF,5100,SEA@CHC 04/10/2023 07:40PM ET,SEA,6.8,6.8
1B,Joey Meneses (27412364),Joey Meneses,27412364,1B,5000,WAS@LAA 04/10/2023 09:38PM ET,WAS,5.11,5.11
C,Salvador Perez (27412361),Salvador Perez,27412361,C,5000,KC@TEX 04/10/2023 08:05PM ET,KC,7.22,7.22
OF,Jake Fraley (27412365),Jake Fraley,27412365,OF,5000,CIN@ATL 04/10/2023 07:20PM ET,CIN,8.43,8.43
3B/OF,Patrick Wisdom (27412362),Patrick Wisdom,27412362,3B/OF,5000,SEA@CHC 04/10/2023 07:40PM ET,CHC,11.29,11.29
SS,Bobby Witt Jr. (27412366),Bobby Witt Jr.,27412366,SS,4900,KC@TEX 04/10/2023 08:05PM ET,KC,5.4,5.4
OF,J.D. Martinez (27412367),J.D. Martinez,27412367,OF,4900,LAD@SF 04/10/2023 09:45PM ET,LAD,9.5,9.5
SS,Corey Seager (27412369),Corey Seager,27412369,SS,4800,KC@TEX 04/10/2023 08:05PM ET,TEX,6.56,6.56
1B,Joc Pederson (27412370),Joc Pederson,27412370,1B,4800,LAD@SF 04/10/2023 09:45PM ET,SF,8,8
3B,Max Muncy (27412371),Max Muncy,27412371,3B,4800,LAD@SF 04/10/2023 09:45PM ET,LAD,5.67,5.67
