Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status
PG,Jose Alvarado (26853950),Jose Alvarado,26853950,PG/G/UTIL,3300,NOP@GSW 03/03/2023 10:00PM ET,NOP,19.02,O
SF,Evan Fournier (26853976),Evan Fournier,26853976,SF/F/UTIL,3300,NYK@MIA 03/03/2023 08:00PM ET,NYK,13.34,B
C,Jeremiah Robinson-Earl (26853971),Jeremiah Robinson-Earl,26853971,C/UTIL,3300,UTA@OKC 03/03/2023 08:00PM ET,OKC,16.61,L
PF/C,Bol Bol (26853959),Bol Bol,26853959,PF/C/F/UTIL,3300,ORL@CHA 03/03/2023 07:00PM ET,ORL,21.72,B
C,Jock Landale (26853957),Jock Landale,26853957,C/UTIL,3300,PHX@CHI 03/03/2023 08:00PM ET,PHX,14.34,B
SG,Damion Lee (26853968),Damion Lee,26853968,SG/G/UTIL,3300,PHX@CHI 03/03/2023 08:00PM ET,PHX,16.12,B
SG/SF,Sam Hauser (26854006),Sam Hauser,26854006,SG/SF/F/G/UTIL,3200,BKN@BOS 03/03/2023 07:30PM ET,BOS,12.17,B
PG/SG,Alex Caruso (26853986),Alex Caruso,26853986,PG/SG/G/UTIL,3200,PHX@CHI 03/03/2023 08:00PM ET,CHI,18.53,L
PF/C,Jeff Green (26854021),Jeff Green,26854021,PF/C/F/UTIL,3200,MEM@DEN 03/03/2023 10:00PM ET,DEN,14.11,B
PF/C,Nicolas Batum (26853997),Nicolas Batum,26853997,PF/C/F/UTIL,3200,LAC@SAC 03/03/2023 10:00PM ET,LAC,16.67,B
PG,Tyus Jones (26853990),Tyus Jones,26853990,PG/G/UTIL,3200,MEM@DEN 03/03/2023 10:00PM ET,MEM,21.72,B
PG/SG,Nickeil Alexander-Walker (26853993),Nickeil Alexander-Walker,26853993,PG/SG/G/UTIL,3200,MIN@LAL 03/03/2023 10:30PM ET,MIN,13.29,B
SG/SF,Dyson Daniels (26854001),Dyson Daniels,26854001,SG/SF/F/G/UTIL,3200,NOP@GSW 03/03/2023 10:00PM ET,NOP,14.05,B
PG,Duane Washington Jr. (26854025),Duane Washington Jr.,26854025,PG/G/UTIL,3200,NYK@MIA 03/03/2023 08:00PM ET,NYK,13.11,B
PG/SG,Tre Mann (26854011),Tre Mann,26854011,PG/SG/G/UTIL,3200,UTA@OKC 03/03/2023 08:00PM ET,OKC,14.96,B
SF/PF,Jonathan Isaac (26853982),Jonathan Isaac,26853982,SF/PF/F/UTIL,3200,ORL@CHA 03/03/2023 07:00PM ET,ORL,14.18,O
PF,Ish Wainright (26854018),Ish Wainright,26854018,PF/F/UTIL,3200,PHX@CHI 03/03/2023 08:00PM ET,PHX,10.98,B
SF,Justise Winslow (26854015),Justise Winslow,26854015,SF/F/UTIL,3200,POR@ATL 03/03/2023 07:30PM ET,POR,20.46,O
PF,Rudy Gay (26853979),Rudy Gay,26853979,PF/F/UTIL,3200,UTA@OKC 03/03/2023 08:00PM ET,UTA,11.22,B
SG/SF,AJ Griffin (26854036),AJ Griffin,26854036,SG/SF/F/G/UTIL,3100,POR@ATL 03/03/2023 07:30PM ET,ATL,15.16,B
C,Mike Muscala (26854034),Mike Muscala,26854034,C/UTIL,3100,BKN@BOS 03/03/2023 07:30PM ET,BOS,13.5,B
C,Thomas Bryant (26854041),Thomas Bryant,26854041,C/UTIL,3100,MEM@DEN 03/03/2023 10:00PM ET,DEN,22,B
C,JaMychal Green (26854045),JaMychal Green,26854045,C/UTIL,3100,NOP@GSW 03/03/2023 10:00PM ET,GSW,13.59,B
SG/SF,John Konchar (26854054),John Konchar,26854054,SG/SF/F/G/UTIL,3100,MEM@DEN 03/03/2023 10:00PM ET,MEM,16.22,B
C,Cody Zeller (26854047),Cody Zeller,26854047,C/UTIL,3100,NYK@MIA 03/03/2023 08:00PM ET,MIA,12.69,B
SG,Jaylen Nowell (26854059),Jaylen Nowell,26854059,SG/G/UTIL,3100,MIN@LAL 03/03/2023 10:30PM ET,MIN,18.68,O
PF/C,Obi Toppin (26854062),Obi Toppin,26854062,PF/C/F/UTIL,3100,NYK@MIA 03/03/2023 08:00PM ET,NYK,12.44,B
C,Moritz Wagner (26854032),Moritz Wagner,26854032,C/UTIL,3100,ORL@CHA 03/03/2023 07:00PM ET,ORL,20.93,B
SF/PF,T.J. Warren (26854066),T.J. Warren,26854066,SF/PF/F/UTIL,3100,PHX@CHI 03/03/2023 08:00PM ET,PHX,15.48,B
SG/SF,Keon Johnson (26854049),Keon Johnson,26854049,SG/SF/F/G/UTIL,3100,POR@ATL 03/03/2023 07:30PM ET,POR,8.16,B
C,Chimezie Metu (26854043),Chimezie Metu,26854043,C/UTIL,3100,LAC@SAC 03/03/2023 10:00PM ET,SAC,11.2,B
SF/PF,Simone Fontecchio (26854028),Simone Fontecchio,26854028,SF/PF/F/UTIL,3100,UTA@OKC 03/03/2023 08:00PM ET,UTA,6.71,B
C,Bruno Fernando (26854072),Bruno Fernando,26854072,C/UTIL,3000,POR@ATL 03/03/2023 07:30PM ET,ATL,11.96,B
PG,Aaron Holiday (26854137),Aaron Holiday,26854137,PG/G/UTIL,3000,POR@ATL 03/03/2023 07:30PM ET,ATL,9.13,B
SG,Garrison Mathews (26854140),Garrison Mathews,26854140,SG/G/UTIL,3000,POR@ATL 03/03/2023 07:30PM ET,ATL,8.56,B
SG/SF,Trent Forrest (26854143),Trent Forrest,26854143,SG/SF/F/G/UTIL,3000,POR@ATL 03/03/2023 07:30PM ET,ATL,7.99,B
PG,Vit Krejci (26854148),Vit Krejci,26854148,PG/G/UTIL,3000,POR@ATL 03/03/2023 07:30PM ET,ATL,3.27,B
PF,Jalen Johnson (26854151),Jalen Johnson,26854151,PF/F/UTIL,3000,POR@ATL 03/03/2023 07:30PM ET,ATL,13.14,B
SF,Tyrese Martin (26854154),Tyrese Martin,26854154,SF/F/UTIL,3000,POR@ATL 03/03/2023 07:30PM ET,ATL,1.88,B
SF,Donovan Williams (26854157),Donovan Williams,26854157,SF/F/UTIL,3000,POR@ATL 03/03/2023 07:30PM ET,ATL,0,O
PG/SG,Patty Mills (26854305),Patty Mills,26854305,PG/SG/G/UTIL,3000,BKN@BOS 03/03/2023 07:30PM ET,BKN,9.8,B
SF,Joe Harris (26854309),Joe Harris,26854309,SF/F/UTIL,3000,BKN@BOS 03/03/2023 07:30PM ET,BKN,15.59,B
PG,Dru Smith (26854312),Dru Smith,26854312,PG/G/UTIL,3000,BKN@BOS 03/03/2023 07:30PM ET,BKN,9.25,B
PG,David Duke Jr. (26854315),David Duke Jr.,26854315,PG/G/UTIL,3000,BKN@BOS 03/03/2023 07:30PM ET,BKN,5.66,B
C,Day'Ron Sharpe (26854318),Day'Ron Sharpe,26854318,C/UTIL,3000,BKN@BOS 03/03/2023 07:30PM ET,BKN,10.95,B
SF/PF,Yuta Watanabe (26854320),Yuta Watanabe,26854320,SF/PF/F/UTIL,3000,BKN@BOS 03/03/2023 07:30PM ET,BKN,12.83,O
PF/C,Blake Griffin (26854116),Blake Griffin,26854116,PF/C/F/UTIL,3000,BKN@BOS 03/03/2023 07:30PM ET,BOS,11.85,B
PF/C,Luke Kornet (26854120),Luke Kornet,26854120,PF/C/F/UTIL,3000,BKN@BOS 03/03/2023 07:30PM ET,BOS,10.06,B
PG,JD Davison (26854124),JD Davison,26854124,PG/G/UTIL,3000,BKN@BOS 03/03/2023 07:30PM ET,BOS,1.58,B
PG/SG,Payton Pritchard (26854127),Payton Pritchard,26854127,PG/SG/G/UTIL,3000,BKN@BOS 03/03/2023 07:30PM ET,BOS,9.02,B
PF,Mfiondu Kabengele (26854131),Mfiondu Kabengele,26854131,PF/F/UTIL,3000,BKN@BOS 03/03/2023 07:30PM ET,BOS,3.88,B
SF,Danilo Gallinari (26854134),Danilo Gallinari,26854134,SF/F/UTIL,3000,BKN@BOS 03/03/2023 07:30PM ET,BOS,0,O
SG/SF,Svi Mykhailiuk (26854090),Svi Mykhailiuk,26854090,SG/SF/F/G/UTIL,3000,ORL@CHA 03/03/2023 07:00PM ET,CHA,3.42,B
SG/SF,Bryce McGowens (26854095),Bryce McGowens,26854095,SG/SF/F/G/UTIL,3000,ORL@CHA 03/03/2023 07:00PM ET,CHA,8.15,B
PF,JT Thor (26854100),JT Thor,26854100,PF/F/UTIL,3000,ORL@CHA 03/03/2023 07:00PM ET,CHA,6.33,L
PG,James Bouknight (26854103),James Bouknight,26854103,PG/G/UTIL,3000,ORL@CHA 03/03/2023 07:00PM ET,CHA,9.59,B
PF/C,Kai Jones (26854106),Kai Jones,26854106,PF/C/F/UTIL,3000,ORL@CHA 03/03/2023 07:00PM ET,CHA,6.68,B
PG,Theo Maledon (26854110),Theo Maledon,26854110,PG/G/UTIL,3000,ORL@CHA 03/03/2023 07:00PM ET,CHA,13.76,B
PG,LaMelo Ball (26854113),LaMelo Ball,26854113,PG/G/UTIL,3000,ORL@CHA 03/03/2023 07:00PM ET,CHA,48.3,B
PF/C,Derrick Jones Jr. (26854244),Derrick Jones Jr.,26854244,PF/C/F/UTIL,3000,PHX@CHI 03/03/2023 08:00PM ET,CHI,11.37,B
PG,Carlik Jones (26854248),Carlik Jones,26854248,PG/G/UTIL,3000,PHX@CHI 03/03/2023 08:00PM ET,CHI,4.62,B
PF/C,Terry Taylor (26854251),Terry Taylor,26854251,PF/C/F/UTIL,3000,PHX@CHI 03/03/2023 08:00PM ET,CHI,5.56,B
SF,Dalen Terry (26854255),Dalen Terry,26854255,SF/F/UTIL,3000,PHX@CHI 03/03/2023 08:00PM ET,CHI,4.31,B
PF/C,Marko Simonovic (26854258),Marko Simonovic,26854258,PF/C/F/UTIL,3000,PHX@CHI 03/03/2023 08:00PM ET,CHI,0,O
SF/PF,Javonte Green (26854262),Javonte Green,26854262,SF/PF/F/UTIL,3000,PHX@CHI 03/03/2023 08:00PM ET,CHI,13.62,O
PG,Lonzo Ball (26854266),Lonzo Ball,26854266,PG/G/UTIL,3000,PHX@CHI 03/03/2023 08:00PM ET,CHI,0,O
C,DeAndre Jordan (26854160),DeAndre Jordan,26854160,C/UTIL,3000,MEM@DEN 03/03/2023 10:00PM ET,DEN,13.62,B
PG,Ish Smith (26854162),Ish Smith,26854162,PG/G/UTIL,3000,MEM@DEN 03/03/2023 10:00PM ET,DEN,8.38,B
SG,Peyton Watson (26854165),Peyton Watson,26854165,SG/G/UTIL,3000,MEM@DEN 03/03/2023 10:00PM ET,DEN,2.54,B
PF,Jack White (26854168),Jack White,26854168,PF/F/UTIL,3000,MEM@DEN 03/03/2023 10:00PM ET,DEN,2.6,B
SG/SF,Christian Braun (26854171),Christian Braun,26854171,SG/SF/F/G/UTIL,3000,MEM@DEN 03/03/2023 10:00PM ET,DEN,9.68,B
PF/C,Zeke Nnaji (26854176),Zeke Nnaji,26854176,PF/C/F/UTIL,3000,MEM@DEN 03/03/2023 10:00PM ET,DEN,9.84,O
PG,Collin Gillespie (26854180),Collin Gillespie,26854180,PG/G/UTIL,3000,MEM@DEN 03/03/2023 10:00PM ET,DEN,0,O
SG,Moses Moody (26854229),Moses Moody,26854229,SG/G/UTIL,3000,NOP@GSW 03/03/2023 10:00PM ET,GSW,8.93,B
PF,Patrick Baldwin Jr. (26854232),Patrick Baldwin Jr.,26854232,PF/F/UTIL,3000,NOP@GSW 03/03/2023 10:00PM ET,GSW,8.82,B
SF,Andre Iguodala (26854235),Andre Iguodala,26854235,SF/F/UTIL,3000,NOP@GSW 03/03/2023 10:00PM ET,GSW,8.42,O
PG,Gary Payton II (26854238),Gary Payton II,26854238,PG/G/UTIL,3000,NOP@GSW 03/03/2023 10:00PM ET,GSW,11.68,O
PG,Ryan Rollins (26854241),Ryan Rollins,26854241,PG/G/UTIL,3000,NOP@GSW 03/03/2023 10:00PM ET,GSW,3.71,B
PF/C,Robert Covington (26854081),Robert Covington,26854081,PF/C/F/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,LAC,14.92,B
PG,Bones Hyland (26854085),Bones Hyland,26854085,PG/G/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,LAC,20.89,B
PG/SG,Keaton Wallace (26854393),Keaton Wallace,26854393,PG/SG/G/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,LAC,0,O
SF/PF,Amir Coffey (26854397),Amir Coffey,26854397,SF/PF/F/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,LAC,7.6,B
PG/SG,Brandon Boston Jr. (26854401),Brandon Boston Jr.,26854401,PG/SG/G/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,LAC,10.75,B
PG,Jason Preston (26854405),Jason Preston,26854405,PG/G/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,LAC,8.5,B
PF/C,Moussa Diabate (26854408),Moussa Diabate,26854408,PF/C/F/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,LAC,7.32,B
SG,Max Christie (26854183),Max Christie,26854183,SG/G/UTIL,3000,MIN@LAL 03/03/2023 10:30PM ET,LAL,7.77,B
PF,Cole Swider (26854186),Cole Swider,26854186,PF/F/UTIL,3000,MIN@LAL 03/03/2023 10:30PM ET,LAL,4.21,B
SG/SF,Davon Reed (26854189),Davon Reed,26854189,SG/SF/F/G/UTIL,3000,MIN@LAL 03/03/2023 10:30PM ET,LAL,5.78,B
PG,Scotty Pippen Jr. (26854194),Scotty Pippen Jr.,26854194,PG/G/UTIL,3000,MIN@LAL 03/03/2023 10:30PM ET,LAL,4.58,B
PF/C,Kenneth Lofton Jr. (26854339),Kenneth Lofton Jr.,26854339,PF/C/F/UTIL,3000,MEM@DEN 03/03/2023 10:00PM ET,MEM,3.38,B
PG,Kennedy Chandler (26854343),Kennedy Chandler,26854343,PG/G/UTIL,3000,MEM@DEN 03/03/2023 10:00PM ET,MEM,7.51,B
SG/SF,David Roddy (26854346),David Roddy,26854346,SG/SF/F/G/UTIL,3000,MEM@DEN 03/03/2023 10:00PM ET,MEM,11.64,B
SG,Vince Williams Jr. (26854351),Vince Williams Jr.,26854351,SG/G/UTIL,3000,MEM@DEN 03/03/2023 10:00PM ET,MEM,3.02,B
SG/SF,Ziaire Williams (26854354),Ziaire Williams,26854354,SG/SF/F/G/UTIL,3000,MEM@DEN 03/03/2023 10:00PM ET,MEM,10.31,B
PF,Jake LaRavia (26854359),Jake LaRavia,26854359,PF/F/UTIL,3000,MEM@DEN 03/03/2023 10:00PM ET,MEM,7.57,B
C,Omer Yurtseven (26854074),Omer Yurtseven,26854074,C/UTIL,3000,NYK@MIA 03/03/2023 08:00PM ET,MIA,0,O
C,Udonis Haslem (26854269),Udonis Haslem,26854269,C/UTIL,3000,NYK@MIA 03/03/2023 08:00PM ET,MIA,2.83,B
PF,Duncan Robinson (26854271),Duncan Robinson,26854271,PF/F/UTIL,3000,NYK@MIA 03/03/2023 08:00PM ET,MIA,11.72,B
SG,Jamal Cain (26854274),Jamal Cain,26854274,SG/G/UTIL,3000,NYK@MIA 03/03/2023 08:00PM ET,MIA,10.23,B
C,Orlando Robinson (26854277),Orlando Robinson,26854277,C/UTIL,3000,NYK@MIA 03/03/2023 08:00PM ET,MIA,11.47,B
SF/PF,Haywood Highsmith (26854279),Haywood Highsmith,26854279,SF/PF/F/UTIL,3000,NYK@MIA 03/03/2023 08:00PM ET,MIA,12.42,B
C,Nikola Jovic (26854283),Nikola Jovic,26854283,C/UTIL,3000,NYK@MIA 03/03/2023 08:00PM ET,MIA,10.18,B
SG/SF,Matt Ryan (26854076),Matt Ryan,26854076,SG/SF/F/G/UTIL,3000,MIN@LAL 03/03/2023 10:30PM ET,MIN,6.26,B
PG/SG,Austin Rivers (26854362),Austin Rivers,26854362,PG/SG/G/UTIL,3000,MIN@LAL 03/03/2023 10:30PM ET,MIN,11.07,B
SG,Josh Minott (26854366),Josh Minott,26854366,SG/G/UTIL,3000,MIN@LAL 03/03/2023 10:30PM ET,MIN,7.91,B
SG/SF,Wendell Moore Jr. (26854369),Wendell Moore Jr.,26854369,SG/SF/F/G/UTIL,3000,MIN@LAL 03/03/2023 10:30PM ET,MIN,4.12,B
C,Nathan Knight (26854374),Nathan Knight,26854374,C/UTIL,3000,MIN@LAL 03/03/2023 10:30PM ET,MIN,7.03,B
PG/SG,Garrett Temple (26854412),Garrett Temple,26854412,PG/SG/G/UTIL,3000,NOP@GSW 03/03/2023 10:00PM ET,NOP,5,B
SF,Dereon Seabron (26854416),Dereon Seabron,26854416,SF/F/UTIL,3000,NOP@GSW 03/03/2023 10:00PM ET,NOP,1.05,B
PG/SG,Kira Lewis Jr. (26854419),Kira Lewis Jr.,26854419,PG/SG/G/UTIL,3000,NOP@GSW 03/03/2023 10:00PM ET,NOP,10.16,B
PF,E.J. Liddell (26854423),E.J. Liddell,26854423,PF/F/UTIL,3000,NOP@GSW 03/03/2023 10:00PM ET,NOP,0,O
PG/SG,Derrick Rose (26854435),Derrick Rose,26854435,PG/SG/G/UTIL,3000,NYK@MIA 03/03/2023 08:00PM ET,NYK,10.87,B
PG/SG,Miles McBride (26854439),Miles McBride,26854439,PG/SG/G/UTIL,3000,NYK@MIA 03/03/2023 08:00PM ET,NYK,7.18,B
PF/C,Jericho Sims (26854443),Jericho Sims,26854443,PF/C/F/UTIL,3000,NYK@MIA 03/03/2023 08:00PM ET,NYK,11.71,B
SF,DaQuan Jeffries (26854447),DaQuan Jeffries,26854447,SF/F/UTIL,3000,NYK@MIA 03/03/2023 08:00PM ET,NYK,0,O
SF,Trevor Keels (26854450),Trevor Keels,26854450,SF/F/UTIL,3000,NYK@MIA 03/03/2023 08:00PM ET,NYK,3,O
C,Olivier Sarr (26854070),Olivier Sarr,26854070,C/UTIL,3000,UTA@OKC 03/03/2023 08:00PM ET,OKC,0,O
C,Kenrich Williams (26854088),Kenrich Williams,26854088,C/UTIL,3000,UTA@OKC 03/03/2023 08:00PM ET,OKC,19.55,B
PF,Ousmane Dieng (26854197),Ousmane Dieng,26854197,PF/F/UTIL,3000,UTA@OKC 03/03/2023 08:00PM ET,OKC,10.62,B
SF/PF,Eugene Omoruyi (26854200),Eugene Omoruyi,26854200,SF/PF/F/UTIL,3000,UTA@OKC 03/03/2023 08:00PM ET,OKC,9.5,B
SG,Lindy Waters III (26854204),Lindy Waters III,26854204,SG/G/UTIL,3000,UTA@OKC 03/03/2023 08:00PM ET,OKC,9.43,B
C,Chet Holmgren (26854207),Chet Holmgren,26854207,C/UTIL,3000,UTA@OKC 03/03/2023 08:00PM ET,OKC,0,O
SF/PF,Chuma Okeke (26854285),Chuma Okeke,26854285,SF/PF/F/UTIL,3000,ORL@CHA 03/03/2023 07:00PM ET,ORL,14.2,B
SF/PF,Caleb Houstan (26854289),Caleb Houstan,26854289,SF/PF/F/UTIL,3000,ORL@CHA 03/03/2023 07:00PM ET,ORL,8.55,B
PF,Admiral Schofield (26854293),Admiral Schofield,26854293,PF/F/UTIL,3000,ORL@CHA 03/03/2023 07:00PM ET,ORL,8.62,B
SG,Kevon Harris (26854296),Kevon Harris,26854296,SG/G/UTIL,3000,ORL@CHA 03/03/2023 07:00PM ET,ORL,7.81,B
C,Goga Bitadze (26854299),Goga Bitadze,26854299,C/UTIL,3000,ORL@CHA 03/03/2023 07:00PM ET,ORL,9.29,B
PG/SG,Michael Carter-Williams (26854301),Michael Carter-Williams,26854301,PG/SG/G/UTIL,3000,ORL@CHA 03/03/2023 07:00PM ET,ORL,0,O
C,Bismack Biyombo (26854426),Bismack Biyombo,26854426,C/UTIL,3000,PHX@CHI 03/03/2023 08:00PM ET,PHX,13.08,B
PF/C,Darius Bazley (26854428),Darius Bazley,26854428,PF/C/F/UTIL,3000,PHX@CHI 03/03/2023 08:00PM ET,PHX,13.62,B
PG,Saben Lee (26854432),Saben Lee,26854432,PG/G/UTIL,3000,PHX@CHI 03/03/2023 08:00PM ET,PHX,13.25,B
PF/C,Jabari Walker (26854324),Jabari Walker,26854324,PF/C/F/UTIL,3000,POR@ATL 03/03/2023 07:30PM ET,POR,6.52,B
C,John Butler (26854328),John Butler,26854328,C/UTIL,3000,POR@ATL 03/03/2023 07:30PM ET,POR,1.56,B
SF/PF,Kevin Knox II (26854330),Kevin Knox II,26854330,SF/PF/F/UTIL,3000,POR@ATL 03/03/2023 07:30PM ET,POR,9.81,B
PG,Ryan Arcidiacono (26854334),Ryan Arcidiacono,26854334,PG/G/UTIL,3000,POR@ATL 03/03/2023 07:30PM ET,POR,2.93,O
C,Ibou Badji (26854337),Ibou Badji,26854337,C/UTIL,3000,POR@ATL 03/03/2023 07:30PM ET,POR,0,O
SG/SF,PJ Dozier (26854209),PJ Dozier,26854209,SG/SF/F/G/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,SAC,2.8,B
C,Richaun Holmes (26854214),Richaun Holmes,26854214,C/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,SAC,6.62,B
PG,Matthew Dellavedova (26854216),Matthew Dellavedova,26854216,PG/G/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,SAC,4.22,B
C,Alex Len (26854219),Alex Len,26854219,C/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,SAC,2.59,B
PG,Keon Ellis (26854221),Keon Ellis,26854221,PG/G/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,SAC,4.47,B
PF,Kessler Edwards (26854224),Kessler Edwards,26854224,PF/F/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,SAC,3,B
C,Neemias Queta (26854227),Neemias Queta,26854227,C/UTIL,3000,LAC@SAC 03/03/2023 10:00PM ET,SAC,6.56,B
PG,Frank Jackson (26854376),Frank Jackson,26854376,PG/G/UTIL,3000,UTA@OKC 03/03/2023 08:00PM ET,UTA,0,O
PF,Juan Toscano-Anderson (26854379),Juan Toscano-Anderson,26854379,PF/F/UTIL,3000,UTA@OKC 03/03/2023 08:00PM ET,UTA,7.65,B
C,Damian Jones (26854382),Damian Jones,26854382,C/UTIL,3000,UTA@OKC 03/03/2023 08:00PM ET,UTA,7.4,B
SG/SF,Johnny Juzang (26854384),Johnny Juzang,26854384,SG/SF/F/G/UTIL,3000,UTA@OKC 03/03/2023 08:00PM ET,UTA,8.75,B
C,Udoka Azubuike (26854389),Udoka Azubuike,26854389,C/UTIL,3000,UTA@OKC 03/03/2023 08:00PM ET,UTA,5.62,B
C,Micah Potter (26854391),Micah Potter,26854391,C/UTIL,3000,UTA@OKC 03/03/2023 08:00PM ET,UTA,3.58,B
