Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,WAvgPoints
SG,AJ Lawson (26913843),AJ Lawson,26913843,SG/G/UTIL,3000,DAL@NOP 03/08/2023 07:30PM ET,DAL,4.08,B,4.08
C,DeAndre Jordan (26913632),DeAndre Jordan,26913632,C/UTIL,3000,CHI@DEN 03/08/2023 09:00PM ET,DEN,13.33,B,13.33
PG,Ish Smith (26913634),Ish Smith,26913634,PG/G/UTIL,3000,CHI@DEN 03/08/2023 09:00PM ET,DEN,8.22,B,8.22
SG,Peyton Watson (26913637),Peyton Watson,26913637,SG/G/UTIL,3000,CHI@DEN 03/08/2023 09:00PM ET,DEN,2.54,B,2.54
PF,Jack White (26913640),Jack White,26913640,PF/F/UTIL,3000,CHI@DEN 03/08/2023 09:00PM ET,DEN,2.6,B,2.6
SG/SF,Christian Braun (26913643),Christian Braun,26913643,SG/SF/F/G/UTIL,3000,CHI@DEN 03/08/2023 09:00PM ET,DEN,9.54,B,9.54
C,Thomas Bryant (26913648),Thomas Bryant,26913648,C/UTIL,3000,CHI@DEN 03/08/2023 09:00PM ET,DEN,21.45,B,21.45
PF/C,Zeke Nnaji (26913650),Zeke Nnaji,26913650,PF/C/F/UTIL,3000,CHI@DEN 03/08/2023 09:00PM ET,DEN,9.84,O,9.84
PG,Collin Gillespie (26913654),Collin Gillespie,26913654,PG/G/UTIL,3000,CHI@DEN 03/08/2023 09:00PM ET,DEN,0,O,0
PF/C,Robert Covington (26913621),Robert Covington,26913621,PF/C/F/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,LAC,15.24,B,15.24
PG,Xavier Moon (26913657),Xavier Moon,26913657,PG/G/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,LAC,0,B,0
SF/PF,Amir Coffey (26913660),Amir Coffey,26913660,SF/PF/F/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,LAC,7.45,B,7.45
PG/SG,Brandon Boston Jr. (26913664),Brandon Boston Jr.,26913664,PG/SG/G/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,LAC,10.75,B,10.75
PG,Jason Preston (26913668),Jason Preston,26913668,PG/G/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,LAC,8.5,B,8.5
PG,Bones Hyland (26913671),Bones Hyland,26913671,PG/G/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,LAC,20.74,B,20.74
PF/C,Moussa Diabate (26913674),Moussa Diabate,26913674,PF/C/F/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,LAC,7.32,B,7.32
C,Udonis Haslem (26913757),Udonis Haslem,26913757,C/UTIL,3000,CLE@MIA 03/08/2023 07:30PM ET,MIA,2.83,B,2.83
SG,Jamal Cain (26913759),Jamal Cain,26913759,SG/G/UTIL,3000,CLE@MIA 03/08/2023 07:30PM ET,MIA,10.23,B,10.23
C,Orlando Robinson (26913762),Orlando Robinson,26913762,C/UTIL,3000,CLE@MIA 03/08/2023 07:30PM ET,MIA,11.47,B,11.47
SF/PF,Haywood Highsmith (26913764),Haywood Highsmith,26913764,SF/PF/F/UTIL,3000,CLE@MIA 03/08/2023 07:30PM ET,MIA,12.42,B,12.42
C,Omer Yurtseven (26913768),Omer Yurtseven,26913768,C/UTIL,3000,CLE@MIA 03/08/2023 07:30PM ET,MIA,0,B,0
C,Nikola Jovic (26913770),Nikola Jovic,26913770,C/UTIL,3000,CLE@MIA 03/08/2023 07:30PM ET,MIA,10.18,B,10.18
PG/SG,Garrett Temple (26913678),Garrett Temple,26913678,PG/SG/G/UTIL,3000,DAL@NOP 03/08/2023 07:30PM ET,NOP,5,B,5
SF,Dereon Seabron (26913682),Dereon Seabron,26913682,SF/F/UTIL,3000,DAL@NOP 03/08/2023 07:30PM ET,NOP,1.05,B,1.05
PG/SG,Kira Lewis Jr. (26913685),Kira Lewis Jr.,26913685,PG/SG/G/UTIL,3000,DAL@NOP 03/08/2023 07:30PM ET,NOP,10.14,B,10.14
SG/SF,Dyson Daniels (26913689),Dyson Daniels,26913689,SG/SF/F/G/UTIL,3000,DAL@NOP 03/08/2023 07:30PM ET,NOP,13.66,B,13.66
PF,E.J. Liddell (26913694),E.J. Liddell,26913694,PF/F/UTIL,3000,DAL@NOP 03/08/2023 07:30PM ET,NOP,0,O,0
PG/SG,Tre Mann (26913876),Tre Mann,26913876,PG/SG/G/UTIL,3000,OKC@PHX 03/08/2023 09:00PM ET,OKC,14.97,B,14.97
PG,Jared Butler (26913880),Jared Butler,26913880,PG/G/UTIL,3000,OKC@PHX 03/08/2023 09:00PM ET,OKC,1.25,B,1.25
PF/C,Jeremiah Robinson-Earl (26913883),Jeremiah Robinson-Earl,26913883,PF/C/F/UTIL,3000,OKC@PHX 03/08/2023 09:00PM ET,OKC,16.61,B,16.61
SG/SF,Lindy Waters III (26913887),Lindy Waters III,26913887,SG/SF/F/G/UTIL,3000,OKC@PHX 03/08/2023 09:00PM ET,OKC,9.26,B,9.26
C,Kenrich Williams (26913892),Kenrich Williams,26913892,C/UTIL,3000,OKC@PHX 03/08/2023 09:00PM ET,OKC,19.55,B,19.55
C,Chet Holmgren (26913894),Chet Holmgren,26913894,C/UTIL,3000,OKC@PHX 03/08/2023 09:00PM ET,OKC,0,B,0
SG,Damion Lee (26913725),Damion Lee,26913725,SG/G/UTIL,3000,OKC@PHX 03/08/2023 09:00PM ET,PHX,15.9,B,15.9
C,Bismack Biyombo (26913728),Bismack Biyombo,26913728,C/UTIL,3000,OKC@PHX 03/08/2023 09:00PM ET,PHX,13.08,B,13.08
PF/C,Darius Bazley (26913730),Darius Bazley,26913730,PF/C/F/UTIL,3000,OKC@PHX 03/08/2023 09:00PM ET,PHX,13.56,B,13.56
SF/PF,T.J. Warren (26913734),T.J. Warren,26913734,SF/PF/F/UTIL,3000,OKC@PHX 03/08/2023 09:00PM ET,PHX,15.01,B,15.01
PF,Ish Wainright (26913738),Ish Wainright,26913738,PF/F/UTIL,3000,OKC@PHX 03/08/2023 09:00PM ET,PHX,10.81,B,10.81
PG,Saben Lee (26913741),Saben Lee,26913741,PG/G/UTIL,3000,OKC@PHX 03/08/2023 09:00PM ET,PHX,12.69,B,12.69
SF,Justise Winslow (26913629),Justise Winslow,26913629,SF/F/UTIL,3000,POR@BOS 03/08/2023 07:30PM ET,POR,20.46,O,20.46
PF/C,Jabari Walker (26913896),Jabari Walker,26913896,PF/C/F/UTIL,3000,POR@BOS 03/08/2023 07:30PM ET,POR,6.4,B,6.4
C,John Butler (26913900),John Butler,26913900,C/UTIL,3000,POR@BOS 03/08/2023 07:30PM ET,POR,1.56,B,1.56
SF/PF,Kevin Knox II (26913902),Kevin Knox II,26913902,SF/PF/F/UTIL,3000,POR@BOS 03/08/2023 07:30PM ET,POR,9.65,B,9.65
SG/SF,Keon Johnson (26913906),Keon Johnson,26913906,SG/SF/F/G/UTIL,3000,POR@BOS 03/08/2023 07:30PM ET,POR,8.02,B,8.02
PG,Ryan Arcidiacono (26913911),Ryan Arcidiacono,26913911,PG/G/UTIL,3000,POR@BOS 03/08/2023 07:30PM ET,POR,2.93,O,2.93
C,Ibou Badji (26913914),Ibou Badji,26913914,C/UTIL,3000,POR@BOS 03/08/2023 07:30PM ET,POR,0,O,0
SF/PF,Thaddeus Young (26913797),Thaddeus Young,26913797,SF/PF/F/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,TOR,12.64,B,12.64
PG/SG,Jeff Dowtin (26913801),Jeff Dowtin,26913801,PG/SG/G/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,TOR,5.54,B,5.54
PG,Malachi Flynn (26913805),Malachi Flynn,26913805,PG/G/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,TOR,10.14,B,10.14
PF,Ron Harper Jr. (26913808),Ron Harper Jr.,26913808,PF/F/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,TOR,3.38,B,3.38
PG/SF,Joe Wieskamp (26913811),Joe Wieskamp,26913811,PG/SF/F/G/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,TOR,4.67,B,4.67
C,Christian Koloko (26913816),Christian Koloko,26913816,C/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,TOR,10.61,B,10.61
PF,Otto Porter Jr. (26913818),Otto Porter Jr.,26913818,PF/F/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,TOR,12.84,B,12.84
PG,Dalano Banton (26913821),Dalano Banton,26913821,PG/G/UTIL,3000,TOR@LAC 03/08/2023 10:00PM ET,TOR,9.52,B,9.52
C,Taj Gibson (26913697),Taj Gibson,26913697,C/UTIL,3000,ATL@WAS 03/08/2023 07:00PM ET,WAS,8.24,B,8.24
PG/SG,Kendrick Nunn (26913699),Kendrick Nunn,26913699,PG/SG/G/UTIL,3000,ATL@WAS 03/08/2023 07:00PM ET,WAS,11.22,B,11.22
SF/PF,Anthony Gill (26913703),Anthony Gill,26913703,SF/PF/F/UTIL,3000,ATL@WAS 03/08/2023 07:00PM ET,WAS,6.24,B,6.24
PG,Jamaree Bouyea (26913707),Jamaree Bouyea,26913707,PG/G/UTIL,3000,ATL@WAS 03/08/2023 07:00PM ET,WAS,9.56,B,9.56
PG/SG,Quenton Jackson (26913710),Quenton Jackson,26913710,PG/SG/G/UTIL,3000,ATL@WAS 03/08/2023 07:00PM ET,WAS,2.75,B,2.75
PF/C,Isaiah Todd (26913714),Isaiah Todd,26913714,PF/C/F/UTIL,3000,ATL@WAS 03/08/2023 07:00PM ET,WAS,0.5,B,0.5
SG/SF,Johnny Davis (26913718),Johnny Davis,26913718,SG/SF/F/G/UTIL,3000,ATL@WAS 03/08/2023 07:00PM ET,WAS,2.5,B,2.5
C,Jay Huff (26913723),Jay Huff,26913723,C/UTIL,3000,ATL@WAS 03/08/2023 07:00PM ET,WAS,0,B,0
