Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,WAvgPoints
PG,Lester Quinones (26984671),Lester Quinones,26984671,PG/G/UTIL,3000,PHX@GSW 03/13/2023 10:00PM ET,GSW,0,B,0
PG,Gary Payton II (26984674),Gary Payton II,26984674,PG/G/UTIL,3000,PHX@GSW 03/13/2023 10:00PM ET,GSW,11.68,O,11.68
PG,Ryan Rollins (26984677),Ryan Rollins,26984677,PG/G/UTIL,3000,PHX@GSW 03/13/2023 10:00PM ET,GSW,3.71,B,3.71
PF,Anthony Lamb (26984710),Anthony Lamb,26984710,PF/F/UTIL,3000,PHX@GSW 03/13/2023 10:00PM ET,GSW,15.66,B,15.66
PF,Patrick Baldwin Jr. (26984713),Patrick Baldwin Jr.,26984713,PF/F/UTIL,3000,PHX@GSW 03/13/2023 10:00PM ET,GSW,8.5,B,8.5
C,Boban Marjanovic (26984525),Boban Marjanovic,26984525,C/UTIL,3000,BOS@HOU 03/13/2023 08:00PM ET,HOU,6.03,B,6.03
C,Usman Garuba (26984527),Usman Garuba,26984527,C/UTIL,3000,BOS@HOU 03/13/2023 08:00PM ET,HOU,12.02,B,12.02
PF/C,Frank Kaminsky III (26984579),Frank Kaminsky III,26984579,PF/C/F/UTIL,3000,BOS@HOU 03/13/2023 08:00PM ET,HOU,6.18,B,6.18
PG,Trevor Hudgins (26984659),Trevor Hudgins,26984659,PG/G/UTIL,3000,BOS@HOU 03/13/2023 08:00PM ET,HOU,2.8,B,2.8
PG,TyTy Washington Jr. (26984662),TyTy Washington Jr.,26984662,PG/G/UTIL,3000,BOS@HOU 03/13/2023 08:00PM ET,HOU,10.01,B,10.01
PF,Darius Days (26984701),Darius Days,26984701,PF/F/UTIL,3000,BOS@HOU 03/13/2023 08:00PM ET,HOU,6.88,B,6.88
C,Daniel Theis (26984549),Daniel Theis,26984549,C/UTIL,3000,IND@DET 03/13/2023 07:00PM ET,IND,15.07,B,15.07
PG,Trevelin Queen (26984686),Trevelin Queen,26984686,PG/G/UTIL,3000,IND@DET 03/13/2023 07:00PM ET,IND,8.96,B,8.96
SF,Kendall Brown (26984755),Kendall Brown,26984755,SF/F/UTIL,3000,IND@DET 03/13/2023 07:00PM ET,IND,4.67,B,4.67
C,Kenneth Lofton Jr. (26984555),Kenneth Lofton Jr.,26984555,C/UTIL,3000,MEM@DAL 03/13/2023 07:30PM ET,MEM,3.48,B,3.48
C,Brandon Clarke (26984557),Brandon Clarke,26984557,C/UTIL,3000,MEM@DAL 03/13/2023 07:30PM ET,MEM,21.03,B,21.03
SG/SF,Ziaire Williams (26984641),Ziaire Williams,26984641,SG/SF/F/G/UTIL,3000,MEM@DAL 03/13/2023 07:30PM ET,MEM,9.77,O,9.77
PG,Kennedy Chandler (26984695),Kennedy Chandler,26984695,PG/G/UTIL,3000,MEM@DAL 03/13/2023 07:30PM ET,MEM,7.02,B,7.02
PF,Jake LaRavia (26984722),Jake LaRavia,26984722,PF/F/UTIL,3000,MEM@DAL 03/13/2023 07:30PM ET,MEM,7.48,O,7.48
SG,Vince Williams Jr. (26984737),Vince Williams Jr.,26984737,SG/G/UTIL,3000,MEM@DAL 03/13/2023 07:30PM ET,MEM,3.07,B,3.07
C,Udonis Haslem (26984537),Udonis Haslem,26984537,C/UTIL,3000,UTA@MIA 03/13/2023 07:30PM ET,MIA,2.83,B,2.83
C,Orlando Robinson (26984539),Orlando Robinson,26984539,C/UTIL,3000,UTA@MIA 03/13/2023 07:30PM ET,MIA,11.47,B,11.47
C,Omer Yurtseven (26984541),Omer Yurtseven,26984541,C/UTIL,3000,UTA@MIA 03/13/2023 07:30PM ET,MIA,1.25,B,1.25
C,Nikola Jovic (26984543),Nikola Jovic,26984543,C/UTIL,3000,UTA@MIA 03/13/2023 07:30PM ET,MIA,10.18,B,10.18
C,Cody Zeller (26984545),Cody Zeller,26984545,C/UTIL,3000,UTA@MIA 03/13/2023 07:30PM ET,MIA,10.78,O,10.78
SF/PF,Haywood Highsmith (26984571),Haywood Highsmith,26984571,SF/PF/F/UTIL,3000,UTA@MIA 03/13/2023 07:30PM ET,MIA,12.42,B,12.42
PF,Duncan Robinson (26984707),Duncan Robinson,26984707,PF/F/UTIL,3000,UTA@MIA 03/13/2023 07:30PM ET,MIA,11.92,B,11.92
SG,Jamal Cain (26984731),Jamal Cain,26984731,SG/G/UTIL,3000,UTA@MIA 03/13/2023 07:30PM ET,MIA,9.55,B,9.55
PG,Goran Dragic (26984512),Goran Dragic,26984512,PG/G/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,MIL,12.65,B,12.65
PG,Lindell Wigginton (26984519),Lindell Wigginton,26984519,PG/G/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,MIL,0,B,0
C,Meyers Leonard (26984553),Meyers Leonard,26984553,C/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,MIL,5.9,B,5.9
SG/SF,Wesley Matthews (26984636),Wesley Matthews,26984636,SG/SF/F/G/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,MIL,8.38,B,8.38
PG,AJ Green (26984692),AJ Green,26984692,PG/G/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,MIL,7.96,B,7.96
PF,Thanasis Antetokounmpo (26984719),Thanasis Antetokounmpo,26984719,PF/F/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,MIL,2.25,B,2.25
SF,Marjon Beauchamp (26984761),Marjon Beauchamp,26984761,SF/F/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,MIL,10.18,B,10.18
C,Nathan Knight (26984563),Nathan Knight,26984563,C/UTIL,3000,MIN@ATL 03/13/2023 07:30PM ET,MIN,7.03,B,7.03
C,Luka Garza (26984565),Luka Garza,26984565,C/UTIL,3000,MIN@ATL 03/13/2023 07:30PM ET,MIN,11.07,B,11.07
PG/SG,Austin Rivers (26984607),Austin Rivers,26984607,PG/SG/G/UTIL,3000,MIN@ATL 03/13/2023 07:30PM ET,MIN,10.85,O,10.85
SG/SF,Wendell Moore Jr. (26984646),Wendell Moore Jr.,26984646,SG/SF/F/G/UTIL,3000,MIN@ATL 03/13/2023 07:30PM ET,MIN,4.18,B,4.18
SG/SF,Matt Ryan (26984651),Matt Ryan,26984651,SG/SF/F/G/UTIL,3000,MIN@ATL 03/13/2023 07:30PM ET,MIN,6.26,B,6.26
SG,Josh Minott (26984743),Josh Minott,26984743,SG/G/UTIL,3000,MIN@ATL 03/13/2023 07:30PM ET,MIN,7.25,B,7.25
C,Bismack Biyombo (26984517),Bismack Biyombo,26984517,C/UTIL,3000,PHX@GSW 03/13/2023 10:00PM ET,PHX,12.63,B,12.63
SG,Damion Lee (26984522),Damion Lee,26984522,SG/G/UTIL,3000,PHX@GSW 03/13/2023 10:00PM ET,PHX,15.76,B,15.76
SF/PF,T.J. Warren (26984575),T.J. Warren,26984575,SF/PF/F/UTIL,3000,PHX@GSW 03/13/2023 10:00PM ET,PHX,14.27,B,14.27
PF/C,Darius Bazley (26984591),Darius Bazley,26984591,PF/C/F/UTIL,3000,PHX@GSW 03/13/2023 10:00PM ET,PHX,13.42,B,13.42
PF/C,Ish Wainright (26984595),Ish Wainright,26984595,PF/C/F/UTIL,3000,PHX@GSW 03/13/2023 10:00PM ET,PHX,10.82,B,10.82
PG,Saben Lee (26984698),Saben Lee,26984698,PG/G/UTIL,3000,PHX@GSW 03/13/2023 10:00PM ET,PHX,12.26,B,12.26
C,Alex Len (26984529),Alex Len,26984529,C/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,SAC,2.27,B,2.27
C,Neemias Queta (26984531),Neemias Queta,26984531,C/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,SAC,6.56,B,6.56
C,Richaun Holmes (26984533),Richaun Holmes,26984533,C/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,SAC,6.62,B,6.62
SG/SF,PJ Dozier (26984611),PJ Dozier,26984611,SG/SF/F/G/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,SAC,1.91,B,1.91
SG/SF,Terence Davis (26984616),Terence Davis,26984616,SG/SF/F/G/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,SAC,13.39,B,13.39
PG,Matthew Dellavedova (26984665),Matthew Dellavedova,26984665,PG/G/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,SAC,4.27,B,4.27
PG,Keon Ellis (26984668),Keon Ellis,26984668,PG/G/UTIL,3000,MIL@SAC 03/13/2023 10:00PM ET,SAC,4.02,B,4.02
C,Damian Jones (26984515),Damian Jones,26984515,C/UTIL,3000,UTA@MIA 03/13/2023 07:30PM ET,UTA,8.07,B,8.07
C,Udoka Azubuike (26984559),Udoka Azubuike,26984559,C/UTIL,3000,UTA@MIA 03/13/2023 07:30PM ET,UTA,5.62,B,5.62
C,Micah Potter (26984561),Micah Potter,26984561,C/UTIL,3000,UTA@MIA 03/13/2023 07:30PM ET,UTA,3.58,B,3.58
PF,Juan Toscano-Anderson (26984725),Juan Toscano-Anderson,26984725,PF/F/UTIL,3000,UTA@MIA 03/13/2023 07:30PM ET,UTA,7.51,B,7.51
SG,Johnny Juzang (26984740),Johnny Juzang,26984740,SG/G/UTIL,3000,UTA@MIA 03/13/2023 07:30PM ET,UTA,8.08,B,8.08
