Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Daniel Hudson (27265343),Daniel Hudson,27265343,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,3.85
RP,Sam Clay (27265345),Sam Clay,27265345,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0.69
RP,Wander Suero (27265346),Wander Suero,27265346,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
RP,Tayler Scott (27265350),Tayler Scott,27265350,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,2.5
RP,Austin Brice (27265358),Austin Brice,27265358,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,3.7
RP,Joe Mantiply (27265363),Joe Mantiply,27265363,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,2.7
SP,Blake Walston (27265364),Blake Walston,27265364,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
RP,Shelby Miller (27265366),Shelby Miller,27265366,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,7.09
RP,Luis Frias (27265370),Luis Frias,27265370,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0.38
RP,Phil Bickford (27265375),Phil Bickford,27265375,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,2.9
RP,J.P. Feyereisen (27265378),J.P. Feyereisen,27265378,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,5.16
SP,Alex Reyes (27265380),Alex Reyes,27265380,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,0
RP,Tyler Zuber (27265390),Tyler Zuber,27265390,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
SP,Josh Green (27265391),Josh Green,27265391,P,4000,ARI@LAD 03/31/2023 10:10PM ET,ARI,0
RP,Adam Kolarek (27265393),Adam Kolarek,27265393,P,4000,ARI@LAD 03/31/2023 10:10PM ET,LAD,1.21
RP,Blair Calvo (27265209),Blair Calvo,27265209,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,0
RP,Ryan Weathers (27265213),Ryan Weathers,27265213,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,0.25
SP,Matt Koch (27265215),Matt Koch,27265215,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,1.04
RP,Drew Carlton (27265218),Drew Carlton,27265218,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,5.42
RP,Jose Castillo (27265221),Jose Castillo,27265221,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,1.05
RP,Justin Lawrence (27265229),Justin Lawrence,27265229,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,2.89
SP,Ryan Rolison (27265235),Ryan Rolison,27265235,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,0
SP,Julio Teheran (27265237),Julio Teheran,27265237,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,0
RP,Fernando Abad (27265244),Fernando Abad,27265244,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,0
RP,Gavin Hollowell (27265250),Gavin Hollowell,27265250,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,2.19
RP,Eric Hanhold (27265251),Eric Hanhold,27265251,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,0
RP,Anderson Espinoza (27265252),Anderson Espinoza,27265252,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,5.26
RP,Tom Cosgrove (27265259),Tom Cosgrove,27265259,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,0
RP,Jake Bird (27265262),Jake Bird,27265262,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,2.74
SP,Jordan Sheffield (27265265),Jordan Sheffield,27265265,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,2.05
RP,Daniel Bard (27265268),Daniel Bard,27265268,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,4.14
RP,Sean Poppen (27265269),Sean Poppen,27265269,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,2.22
SP,Helcris Olivarez (27265279),Helcris Olivarez,27265279,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,0
RP,Domingo Tapia (27265291),Domingo Tapia,27265291,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,0.57
RP,Aaron Brooks (27265292),Aaron Brooks,27265292,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,2.12
RP,Jose Lopez (27265296),Jose Lopez,27265296,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,0
SP,Nabil Crismatt (27265298),Nabil Crismatt,27265298,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,4.18
RP,Tim Hill (27265304),Tim Hill,27265304,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,1.71
SP,Ty Blach (27265327),Ty Blach,27265327,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,2.72
RP,Michel Baez (27265331),Michel Baez,27265331,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,3.95
RP,Tyler Kinley (27265334),Tyler Kinley,27265334,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,3.65
RP,Seth Lugo (27265335),Seth Lugo,27265335,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,3.16
SP,Noah Davis (27265342),Noah Davis,27265342,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,-0.15
RP,Drew Pomeranz (27265344),Drew Pomeranz,27265344,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,0
RP,Phillips Valdez (27265348),Phillips Valdez,27265348,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,2.44
SP,Pedro Avila (27265352),Pedro Avila,27265352,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,6
SP,Brent Honeywell (27265359),Brent Honeywell,27265359,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,0
SP,Jeff Criswell (27265362),Jeff Criswell,27265362,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,0
RP,Pierce Johnson (27265372),Pierce Johnson,27265372,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,3.87
SP,Jay Groome (27265374),Jay Groome,27265374,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,0
RP,Ray Kerr (27265382),Ray Kerr,27265382,P,4000,COL@SD 03/31/2023 09:40PM ET,SD,0.44
RP,Brad Hand (27265383),Brad Hand,27265383,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,2.25
RP,Brent Suter (27265388),Brent Suter,27265388,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,3.15
RP,Lucas Gilbreath (27265392),Lucas Gilbreath,27265392,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,2.61
SP,Karl Kauffmann (27265394),Karl Kauffmann,27265394,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,0
RP,Nick Mears (27265399),Nick Mears,27265399,P,4000,COL@SD 03/31/2023 09:40PM ET,COL,3.65
SP,Joey Lucchesi (27265206),Joey Lucchesi,27265206,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,0
RP,Josh Simpson (27265207),Josh Simpson,27265207,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,0
RP,Edwin Diaz (27265217),Edwin Diaz,27265217,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,5.49
RP,Brooks Raley (27265219),Brooks Raley,27265219,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,3.03
SP,Jose Butto (27265220),Jose Butto,27265220,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,-1.6
SP,Sean Reid-Foley (27265222),Sean Reid-Foley,27265222,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,2.5
RP,Sean Reynolds (27265224),Sean Reynolds,27265224,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,0
RP,William Woods (27265225),William Woods,27265225,P,4000,NYM@MIA 03/31/2023 06:40PM ET,NYM,3.35
RP,JT Chargois (27265234),JT Chargois,27265234,P,4000,NYM@MIA 03/31/2023 06:40PM ET,MIA,3.16
